date,etf_code,etf_name,label_next_return,model_score,momentum_10d,momentum_5d,vol_score,model_norm,pred_score,pred_rank,actual_rank
2025-08-27,159611,电力ETF,0.0,-0.00029754440779552506,0.2,0.2857142857142857,0.6857142857142857,0.0,0.24428571428571427,27.0,28.0
2025-08-27,159740,人工智能ETF,-0.4,-0.00029754440779552506,0.2571428571428571,0.5428571428571428,0.4857142857142857,0.0,0.32714285714285707,24.0,31.0
2025-08-27,159766,旅游ETF,1.13,-0.00029754440779552506,0.3142857142857143,0.2,0.8857142857142857,0.0,0.29000000000000004,25.0,22.0
2025-08-27,159825,农业ETF,-0.38,-0.00029754440779552506,0.42857142857142855,0.7142857142857143,0.9142857142857143,0.0,0.49857142857142855,15.0,30.0
2025-08-27,159869,游戏ETF,0.82,0.009552717109463208,0.6571428571428571,0.6571428571428571,0.2,0.15076238653847088,0.5354715008379135,14.0,25.0
2025-08-27,159901,深证100ETF,2.67,0.06503878876802076,0.7428571428571429,0.6857142857142857,0.8571428571428571,1.0,0.7757142857142858,10.0,11.0
2025-08-27,159915,创业板ETF,4.08,0.06503878876802076,0.7714285714285715,0.7428571428571429,0.7428571428571429,1.0,0.7942857142857144,9.0,7.0
2025-08-27,159928,消费ETF,-0.46,-0.00029754440779552506,0.5142857142857142,0.5142857142857142,0.9428571428571428,0.0,0.48,17.0,32.0
2025-08-27,510050,上证50ETF,1.48,-0.00029754440779552506,0.34285714285714286,0.6,0.4,0.0,0.37428571428571433,22.0,18.0
2025-08-27,510300,沪深300ETF,1.88,-0.00029754440779552506,0.5428571428571428,0.5714285714285714,0.7142857142857143,0.0,0.48714285714285716,16.0,16.0
2025-08-27,510500,中证500ETF,2.17,0.009552717109463208,0.6,0.4857142857142857,1.0,0.15076238653847088,0.5383286436950563,13.0,12.0
2025-08-27,512010,医药ETF,-0.24,-0.00029754440779552506,0.14285714285714285,0.4,0.2571428571428571,0.0,0.21,30.0,29.0
2025-08-27,512100,中证1000ETF,1.38,0.009552717109463208,0.37142857142857144,0.22857142857142856,0.2857142857142857,0.15076238653847088,0.2869000722664849,26.0,20.0
2025-08-27,512170,医疗ETF,0.53,-0.00029754440779552506,0.08571428571428572,0.14285714285714285,0.22857142857142856,0.0,0.10428571428571429,33.0,26.0
2025-08-27,512200,房地产ETF,0.99,-0.00029754440779552506,0.2857142857142857,0.08571428571428572,0.14285714285714285,0.0,0.16857142857142857,31.0,24.0
2025-08-27,512400,有色金属ETF,1.85,0.009552717109463208,0.6857142857142857,0.7714285714285715,0.5428571428571428,0.15076238653847088,0.6169000722664849,11.0,17.0
2025-08-27,512480,半导体ETF,7.19,0.06503878876802076,0.9142857142857143,0.9142857142857143,0.6285714285714286,1.0,0.8985714285714286,4.0,3.0
2025-08-27,512580,环保ETF,1.15,-0.00029754440779552506,0.45714285714285713,0.45714285714285713,0.5142857142857142,0.0,0.3942857142857143,21.0,21.0
