date,top5_return,benchmark_return,excess_return,hit_count,hit_rate
2025-01-06,-0.45600000000000007,1.048,-1.504,1,0.2
2025-01-07,-0.6220000000000001,-0.586857142857143,-0.03514285714285714,2,0.4
2025-01-08,0.21000000000000002,0.2017142857142857,0.008285714285714313,2,0.4
2025-01-09,-1.318,-1.6491428571428572,0.3311428571428572,3,0.6
2025-01-10,-0.11000000000000001,0.017428571428571443,-0.12742857142857145,1,0.2
2025-01-13,3.164,3.5288571428571425,-0.3648571428571423,0,0.0
2025-01-14,-0.8779999999999999,-0.6162857142857142,-0.2617142857142857,1,0.2
2025-01-15,0.43,0.1457142857142857,0.28428571428571425,2,0.4
2025-01-16,-0.14200000000000002,0.5505714285714286,-0.6925714285714286,0,0.0
2025-01-17,0.42800000000000005,0.5828571428571429,-0.1548571428571428,1,0.2
2025-01-20,1.042,0.20514285714285713,0.836857142857143,2,0.4
2025-01-21,-0.8320000000000001,-0.9128571428571428,0.08085714285714274,2,0.4
2025-01-22,-0.9440000000000002,-0.15771428571428572,-0.7862857142857145,0,0.0
2025-01-23,2.7060000000000004,1.2937142857142858,1.4122857142857146,4,0.8
2025-01-24,-2.88,-0.9362857142857142,-1.9437142857142857,0,0.0
2025-01-27,3.79,0.9660000000000001,2.824,4,0.8
2025-02-05,2.432,2.1174285714285714,0.3145714285714285,1,0.2
2025-02-06,1.4660000000000002,1.5505714285714287,-0.08457142857142852,1,0.2
2025-02-07,2.84,0.9177142857142856,1.9222857142857142,5,1.0
2025-02-10,-0.41200000000000003,-0.7951428571428572,0.3831428571428571,2,0.4
2025-02-11,2.756,1.4639999999999997,1.292,5,1.0
2025-02-12,-0.476,-0.40628571428571436,-0.06971428571428562,2,0.4
2025-02-13,2.3760000000000003,1.0602857142857143,1.315714285714286,4,0.8
2025-02-14,0.22399999999999998,0.36228571428571427,-0.1382857142857143,2,0.4
2025-02-17,-2.5100000000000002,-1.6557142857142857,-0.8542857142857145,1,0.2
2025-02-18,0.97,1.467142857142857,-0.4971428571428571,1,0.2
2025-02-19,-0.6700000000000002,-0.054857142857142834,-0.6151428571428573,1,0.2
