date,etf_code,etf_name,label_next_return,pred_score,pred_rank,actual_rank
2025-04-25,516510,云计算ETF,-0.46,0.03393066245818616,7.5,18.5
2025-04-25,588000,科创50ETF,-0.28,0.02956964654477093,23.5,14.0
2025-04-28,159607,储能ETF,-0.59,0.03393066245818616,7.5,30.0
2025-04-28,159611,电力ETF,-2.04,0.02956964654477093,23.0,35.0
2025-04-28,159740,人工智能ETF,-0.15,0.04801825228378751,2.5,19.0
2025-04-28,159766,旅游ETF,-0.74,0.02956964654477093,23.0,31.0
2025-04-28,159825,农业ETF,0.29,0.02956964654477093,23.0,10.5
2025-04-28,159869,游戏ETF,0.74,0.03393066245818616,7.5,5.0
2025-04-28,159901,深证100ETF,-0.4,0.02956964654477093,23.0,29.0
2025-04-28,159915,创业板ETF,-0.16,0.04801825228378751,2.5,20.0
2025-04-28,159928,消费ETF,-0.24,0.02956964654477093,23.0,24.0
2025-04-28,510050,上证50ETF,-0.19,0.02956964654477093,23.0,22.0
2025-04-28,510300,沪深300ETF,-0.18,0.02956964654477093,23.0,21.0
2025-04-28,510500,中证500ETF,0.05,0.02956964654477093,23.0,16.0
2025-04-28,512010,医药ETF,0.29,0.02956964654477093,23.0,10.5
2025-04-28,512100,中证1000ETF,0.51,0.02956964654477093,23.0,7.0
2025-04-28,512170,医疗ETF,1.29,0.03393066245818616,7.5,1.5
2025-04-28,512200,房地产ETF,0.07,0.035628367640711756,4.0,15.0
2025-04-28,512400,有色金属ETF,-0.2,0.02956964654477093,23.0,23.0
2025-04-28,512480,半导体ETF,0.96,0.02956964654477093,23.0,3.0
2025-04-28,512580,环保ETF,-0.78,0.02956964654477093,23.0,32.0
2025-04-28,512660,军工ETF,0.0,0.02956964654477093,23.0,17.5
2025-04-28,512670,国防ETF,-0.3,0.02956964654477093,23.0,27.0
2025-04-28,512690,白酒ETF,-1.0,0.02956964654477093,23.0,34.0
2025-04-28,512720,计算机ETF,0.59,0.02956964654477093,23.0,6.0
2025-04-28,512760,芯片ETF,0.95,0.02956964654477093,23.0,4.0
2025-04-28,512800,银行ETF,-0.26,0.02956964654477093,23.0,25.0
2025-04-28,512880,证券ETF,-0.29,0.02956964654477093,23.0,26.0
2025-04-28,512980,传媒ETF,1.29,0.02956964654477093,23.0,1.5
2025-04-28,515000,科技ETF,0.49,0.02956964654477093,23.0,8.0
2025-04-28,515030,新能源车ETF,0.25,0.03393066245818616,7.5,12.0
2025-04-28,515050,5GETF,0.2,0.062220356819565656,1.0,13.0
2025-04-28,515220,煤炭ETF,-0.86,0.02956964654477093,23.0,33.0
2025-04-28,515790,光伏ETF,-0.31,0.03393066245818616,7.5,28.0
2025-04-28,516150,稀土ETF,0.0,0.02956964654477093,23.0,17.5
2025-04-28,516510,云计算ETF,0.46,0.03393066245818616,7.5,9.0
2025-04-28,588000,科创50ETF,0.19,0.02956964654477093,23.0,14.0
2025-04-29,159607,储能ETF,1.09,0.03393066245818616,6.0,9.0
2025-04-29,159611,电力ETF,-0.42,0.02956964654477093,21.5,31.0
2025-04-29,159740,人工智能ETF,0.88,0.04801825228378751,2.5,13.0
2025-04-29,159766,旅游ETF,-0.45,0.02956964654477093,21.5,32.0
2025-04-29,159825,农业ETF,-0.29,0.02956964654477093,21.5,30.0
2025-04-29,159869,游戏ETF,0.92,0.02956964654477093,21.5,12.0
2025-04-29,159901,深证100ETF,0.24,0.02956964654477093,21.5,24.0
2025-04-29,159915,创业板ETF,0.95,0.04801825228378751,2.5,11.0
2025-04-29,159928,消费ETF,0.25,0.02956964654477093,21.5,23.0
2025-04-29,510050,上证50ETF,-0.5,0.02956964654477093,21.5,33.0
2025-04-29,510300,沪深300ETF,-0.08,0.02956964654477093,21.5,28.0
2025-04-29,510500,中证500ETF,0.5,0.02956964654477093,21.5,20.0
2025-04-29,512010,医药ETF,1.14,0.02956964654477093,21.5,7.5
2025-04-29,512100,中证1000ETF,0.76,0.02956964654477093,21.5,16.0
2025-04-29,512170,医疗ETF,0.63,0.02956964654477093,21.5,18.0
2025-04-29,512200,房地产ETF,0.52,0.035628367640711756,4.0,19.0
2025-04-29,512400,有色金属ETF,-0.2,0.02956964654477093,21.5,29.0
2025-04-29,512480,半导体ETF,1.24,0.02956964654477093,21.5,6.0
2025-04-29,512580,环保ETF,0.0,0.02956964654477093,21.5,26.5
2025-04-29,512660,军工ETF,0.71,0.02956964654477093,21.5,17.0
2025-04-29,512670,国防ETF,0.45,0.02956964654477093,21.5,21.0
2025-04-29,512690,白酒ETF,0.0,0.02956964654477093,21.5,26.5
2025-04-29,512720,计算机ETF,2.25,0.02956964654477093,21.5,2.0
2025-04-29,512760,芯片ETF,1.03,0.02956964654477093,21.5,10.0
2025-04-29,512800,银行ETF,-2.19,0.02956964654477093,21.5,35.0
2025-04-29,512880,证券ETF,0.29,0.02956964654477093,21.5,22.0
2025-04-29,512980,传媒ETF,1.14,0.02956964654477093,21.5,7.5
2025-04-29,515000,科技ETF,1.29,0.02956964654477093,21.5,5.0
2025-04-29,515030,新能源车ETF,1.53,0.03393066245818616,6.0,3.0
2025-04-29,515050,5GETF,1.43,0.062220356819565656,1.0,4.0
2025-04-29,515220,煤炭ETF,-0.54,0.02956964654477093,21.5,34.0
2025-04-29,515790,光伏ETF,0.16,0.03393066245818616,6.0,25.0
2025-04-29,516150,稀土ETF,0.86,0.02956964654477093,21.5,14.0
2025-04-29,516510,云计算ETF,2.65,0.02956964654477093,21.5,1.0
2025-04-29,588000,科创50ETF,0.85,0.02956964654477093,21.5,15.0
2025-04-30,159607,储能ETF,3.91,0.03393066245818616,4.0,2.0
2025-04-30,159611,电力ETF,0.63,0.02956964654477093,20.0,31.0
2025-04-30,159740,人工智能ETF,3.21,0.04801825228378751,1.5,4.0
2025-04-30,159766,旅游ETF,1.35,0.02956964654477093,20.0,24.0
2025-04-30,159825,农业ETF,0.88,0.02956964654477093,20.0,28.5
2025-04-30,159869,游戏ETF,2.74,0.02956964654477093,20.0,8.0
2025-04-30,159901,深证100ETF,1.6,0.02956964654477093,20.0,18.5
2025-04-30,159915,创业板ETF,1.93,0.043657236370372283,3.0,13.0
2025-04-30,159928,消费ETF,0.24,0.02956964654477093,20.0,34.0
2025-04-30,510050,上证50ETF,0.54,0.02956964654477093,20.0,32.0
2025-04-30,510300,沪深300ETF,0.98,0.02956964654477093,20.0,27.0
2025-04-30,510500,中证500ETF,1.9,0.02956964654477093,20.0,14.0
2025-04-30,512010,医药ETF,0.85,0.02956964654477093,20.0,30.0
2025-04-30,512100,中证1000ETF,2.56,0.02956964654477093,20.0,9.0
2025-04-30,512170,医疗ETF,1.58,0.02956964654477093,20.0,20.0
2025-04-30,512200,房地产ETF,0.88,0.02956964654477093,20.0,28.5
2025-04-30,512400,有色金属ETF,2.46,0.02956964654477093,20.0,11.0
2025-04-30,512480,半导体ETF,1.7,0.02956964654477093,20.0,16.0
2025-04-30,512580,环保ETF,1.24,0.02956964654477093,20.0,25.0
2025-04-30,512660,军工ETF,1.6,0.02956964654477093,20.0,18.5
2025-04-30,512670,国防ETF,1.63,0.02956964654477093,20.0,17.0
2025-04-30,512690,白酒ETF,0.34,0.02956964654477093,20.0,33.0
2025-04-30,512720,计算机ETF,3.06,0.02956964654477093,20.0,6.0
2025-04-30,512760,芯片ETF,1.45,0.02956964654477093,20.0,22.5
2025-04-30,512800,银行ETF,0.0,0.02956964654477093,20.0,35.0
2025-04-30,512880,证券ETF,1.45,0.02956964654477093,20.0,22.5
2025-04-30,512980,传媒ETF,2.89,0.02956964654477093,20.0,7.0
2025-04-30,515000,科技ETF,2.07,0.02956964654477093,20.0,12.0
2025-04-30,515030,新能源车ETF,1.84,0.02956964654477093,20.0,15.0
2025-04-30,515050,5GETF,3.12,0.04801825228378751,1.5,5.0
2025-04-30,515220,煤炭ETF,1.09,0.02956964654477093,20.0,26.0
2025-04-30,515790,光伏ETF,2.49,0.02956964654477093,20.0,10.0
2025-04-30,516150,稀土ETF,5.22,0.02956964654477093,20.0,1.0
2025-04-30,516510,云计算ETF,3.48,0.02956964654477093,20.0,3.0
2025-04-30,588000,科创50ETF,1.51,0.02956964654477093,20.0,21.0
2025-05-06,159607,储能ETF,-0.56,0.01572547421837589,7.0,29.0
2025-05-06,159611,电力ETF,0.21,-0.02986121788945291,34.5,16.0
2025-05-06,159740,人工智能ETF,-0.28,0.031331817220655096,6.0,25.0
2025-05-06,159766,旅游ETF,-0.59,-0.025745429445132133,31.0,31.0
2025-05-06,159825,农业ETF,0.44,-0.015866636149597407,11.5,11.0
2025-05-06,159869,游戏ETF,-1.25,-0.013868278977613495,8.0,35.0
2025-05-06,159901,深证100ETF,0.35,-0.018942139725013286,18.5,12.0
2025-05-06,159915,创业板ETF,0.46,0.042719421192477784,5.0,10.0
2025-05-06,159928,消费ETF,0.12,-0.02266992586971626,26.5,18.0
2025-05-06,510050,上证50ETF,0.91,-0.02266992586971626,26.5,5.0
2025-05-06,510300,沪深300ETF,0.63,-0.015866636149597407,11.5,8.0
2025-05-06,510500,中证500ETF,0.17,-0.015866636149597407,11.5,17.0
2025-05-06,512010,医药ETF,0.0,-0.025745429445132133,31.0,20.5
2025-05-06,512100,中证1000ETF,0.08,-0.015866636149597407,11.5,19.0
2025-05-06,512170,医疗ETF,-0.31,-0.025745429445132133,31.0,26.0
2025-05-06,512200,房地产ETF,1.02,-0.018942139725013286,18.5,4.0
2025-05-06,512400,有色金属ETF,0.29,-0.015866636149597407,11.5,14.0
2025-05-06,512480,半导体ETF,-0.56,-0.018942139725013286,18.5,29.0
2025-05-06,512580,环保ETF,0.56,-0.018942139725013286,18.5,9.0
2025-05-06,512660,军工ETF,3.65,-0.02266992586971626,26.5,2.0
2025-05-06,512670,国防ETF,3.78,-0.015866636149597407,11.5,1.0
2025-05-06,512690,白酒ETF,0.34,-0.025745429445132133,31.0,13.0
2025-05-06,512720,计算机ETF,-0.56,0.12228908384099908,3.0,29.0
2025-05-06,512760,芯片ETF,-0.34,-0.021647909940073054,24.0,27.0
2025-05-06,512800,银行ETF,1.45,-0.02986121788945291,34.5,3.0
2025-05-06,512880,证券ETF,0.67,-0.018942139725013286,18.5,6.0
2025-05-06,512980,传媒ETF,-0.73,-0.02049417610199954,23.0,33.0
2025-05-06,515000,科技ETF,-0.16,-0.018942139725013286,18.5,22.0
2025-05-06,515030,新能源车ETF,-0.25,-0.018942139725013286,18.5,24.0
2025-05-06,515050,5GETF,-0.2,0.08436429025837787,4.0,23.0
2025-05-06,515220,煤炭ETF,0.65,-0.025745429445132133,31.0,7.0
2025-05-06,515790,光伏ETF,0.0,-0.018942139725013286,18.5,20.5
2025-05-06,516150,稀土ETF,-0.81,0.3640369792804851,1.0,34.0
2025-05-06,516510,云计算ETF,-0.69,0.2981268411065168,2.0,32.0
2025-05-06,588000,科创50ETF,0.28,-0.02266992586971626,26.5,15.0
2025-05-07,159607,储能ETF,-0.09,0.030396650666433305,7.0,28.0
2025-05-07,159611,电力ETF,0.31,-0.02986121788945291,32.5,22.5
2025-05-07,159740,人工智能ETF,-0.28,0.03823774547859834,4.0,30.0
2025-05-07,159766,旅游ETF,0.0,-0.025745429445132133,26.0,26.5
2025-05-07,159825,农业ETF,-0.43,-0.02266992586971626,17.0,33.0
2025-05-07,159869,游戏ETF,0.72,-0.031399907726058544,34.5,12.0
2025-05-07,159901,深证100ETF,1.14,-0.018384493434292184,9.5,8.0
2025-05-07,159915,创业板ETF,1.73,0.0345470856268566,5.5,5.0
2025-05-07,159928,消费ETF,0.24,-0.018572406364657176,11.0,24.0
2025-05-07,510050,上证50ETF,0.41,-0.02266992586971626,17.0,20.0
2025-05-07,510300,沪深300ETF,0.6,-0.02266992586971626,17.0,14.0
2025-05-07,510500,中证500ETF,0.42,-0.018384493434292184,9.5,19.0
2025-05-07,512010,医药ETF,0.0,-0.025745429445132133,26.0,26.5
2025-05-07,512100,中证1000ETF,0.9,-0.024038971715218592,21.0,11.0
2025-05-07,512170,医疗ETF,0.31,-0.025745429445132133,26.0,22.5
2025-05-07,512200,房地产ETF,-0.14,-0.003162382373377917,8.0,29.0
2025-05-07,512400,有色金属ETF,-0.77,-0.02266992586971626,17.0,35.0
2025-05-07,512480,半导体ETF,-0.37,-0.025745429445132133,26.0,31.5
2025-05-07,512580,环保ETF,1.33,-0.021459997009708062,13.0,6.0
2025-05-07,512660,军工ETF,2.0,0.22897257218454684,2.0,3.0
2025-05-07,512670,国防ETF,2.81,0.40045887983908296,1.0,2.0
2025-05-07,512690,白酒ETF,0.5,-0.025745429445132133,26.0,17.0
2025-05-07,512720,计算机ETF,0.56,-0.031399907726058544,34.5,15.0
2025-05-07,512760,芯片ETF,-0.51,-0.025745429445132133,26.0,34.0
2025-05-07,512800,银行ETF,1.04,-0.02986121788945291,32.5,10.0
2025-05-07,512880,证券ETF,0.38,-0.021459997009708062,13.0,21.0
2025-05-07,512980,传媒ETF,0.49,-0.021459997009708062,13.0,18.0
2025-05-07,515000,科技ETF,0.62,-0.025745429445132133,26.0,13.0
2025-05-07,515030,新能源车ETF,1.07,-0.027114475290634467,31.0,9.0
2025-05-07,515050,5GETF,3.13,0.0345470856268566,5.5,1.0
2025-05-07,515220,煤炭ETF,0.11,-0.025745429445132133,26.0,25.0
2025-05-07,515790,光伏ETF,1.82,-0.025745429445132133,26.0,4.0
2025-05-07,516150,稀土ETF,0.55,-0.023576510486246385,20.0,16.0
2025-05-07,516510,云计算ETF,1.21,0.09068466775512705,3.0,7.0
2025-05-07,588000,科创50ETF,-0.37,-0.02266992586971626,17.0,31.5
2025-05-08,159607,储能ETF,-0.76,-0.01873812643679261,14.5,15.0
2025-05-08,159611,电力ETF,0.52,-0.02986121788945291,33.0,2.0
2025-05-08,159740,人工智能ETF,-1.14,-0.02034831186347685,20.0,20.0
2025-05-08,159766,旅游ETF,-0.89,-0.025745429445132133,29.5,19.0
2025-05-08,159825,农业ETF,-0.44,-0.02266992586971626,23.5,11.0
2025-05-08,159869,游戏ETF,-1.97,-0.01873812643679261,14.5,30.0
2025-05-08,159901,深证100ETF,-0.54,-0.01873812643679261,14.5,12.0
2025-05-08,159915,创业板ETF,-0.85,-0.01873812643679261,14.5,18.0
2025-05-08,159928,消费ETF,0.12,-0.02266992586971626,23.5,5.0
2025-05-08,510050,上证50ETF,0.08,-0.01873812643679261,14.5,6.0
2025-05-08,510300,沪深300ETF,-0.13,-0.12369512809463956,35.0,7.0
2025-05-08,510500,中证500ETF,-0.81,-0.015662622861376735,8.5,16.5
2025-05-08,512010,医药ETF,0.28,-0.02554141615691146,25.5,3.0
2025-05-08,512100,中证1000ETF,-1.18,-0.015662622861376735,8.5,21.0
2025-05-08,512170,医疗ETF,-0.62,-0.02554141615691146,25.5,14.0
2025-05-08,512200,房地产ETF,-1.73,-0.025745429445132133,29.5,26.0
2025-05-08,512400,有色金属ETF,-0.29,-0.022465912581495585,22.0,8.0
2025-05-08,512480,半导体ETF,-2.34,-0.025745429445132133,29.5,34.0
2025-05-08,512580,环保ETF,-0.55,0.04789243833138862,5.0,13.0
2025-05-08,512660,军工ETF,-2.33,0.47733893446345266,2.0,33.0
2025-05-08,512670,国防ETF,-2.73,0.6657108535793381,1.0,35.0
2025-05-08,512690,白酒ETF,0.17,-0.021459997009708062,21.0,4.0
2025-05-08,512720,计算机ETF,-1.76,-0.01873812643679261,14.5,27.0
2025-05-08,512760,芯片ETF,-2.2,-0.025745429445132133,29.5,32.0
2025-05-08,512800,银行ETF,1.28,-0.01873812643679261,14.5,1.0
2025-05-08,512880,证券ETF,-1.23,-0.01873812643679261,14.5,22.0
2025-05-08,512980,传媒ETF,-1.96,-0.01873812643679261,14.5,29.0
2025-05-08,515000,科技ETF,-1.4,-0.01873812643679261,14.5,23.0
2025-05-08,515030,新能源车ETF,-0.41,-0.014656707289589212,7.0,9.0
2025-05-08,515050,5GETF,-1.71,0.18257674411926902,3.0,25.0
2025-05-08,515220,煤炭ETF,-0.43,-0.025745429445132133,29.5,10.0
2025-05-08,515790,光伏ETF,-1.64,0.07790608583146584,4.0,24.0
2025-05-08,516150,稀土ETF,-0.81,-0.031195894437837872,34.0,16.5
2025-05-08,516510,云计算ETF,-2.06,0.026016262265016243,6.0,31.0
2025-05-08,588000,科创50ETF,-1.95,-0.025745429445132133,29.5,28.0
2025-05-09,159607,储能ETF,1.91,-0.031195894437837872,30.5,11.0
2025-05-09,159611,电力ETF,-0.31,-0.021647909940073054,9.0,35.0
2025-05-09,159740,人工智能ETF,2.45,-0.03850706725533187,34.0,6.5
2025-05-09,159766,旅游ETF,1.05,-0.018942139725013286,6.5,20.0
2025-05-09,159825,农业ETF,-0.29,-0.02266992586971626,10.0,34.0
2025-05-09,159869,游戏ETF,1.1,-0.03285258897440546,33.0,19.0
2025-05-09,159901,深证100ETF,1.83,-0.02554141615691146,16.0,12.0
2025-05-09,159915,创业板ETF,2.67,-0.031195894437837872,30.5,5.0
2025-05-09,159928,消费ETF,0.0,-0.018572406364657176,3.0,32.0
2025-05-09,510050,上证50ETF,0.71,-0.01873812643679261,4.5,23.0
2025-05-09,510300,沪深300ETF,1.17,-0.02554141615691146,16.0,18.0
2025-05-09,510500,中证500ETF,1.26,-0.02554141615691146,16.0,16.5
2025-05-09,512010,医药ETF,-0.28,-0.02554141615691146,16.0,33.0
2025-05-09,512100,中证1000ETF,1.4,-0.02554141615691146,16.0,15.0
2025-05-09,512170,医疗ETF,0.31,-0.02554141615691146,16.0,29.0
2025-05-09,512200,房地产ETF,0.66,-0.018942139725013286,6.5,25.5
2025-05-09,512400,有色金属ETF,0.87,-0.02986121788945291,26.0,22.0
2025-05-09,512480,半导体ETF,0.67,-0.02986121788945291,26.0,24.0
2025-05-09,512580,环保ETF,2.09,-0.02554141615691146,16.0,10.0
2025-05-09,512660,军工ETF,4.68,-0.011284257950853326,1.0,2.0
2025-05-09,512670,国防ETF,5.05,-0.018087547670972176,2.0,1.0
2025-05-09,512690,白酒ETF,0.33,-0.025745429445132133,21.0,28.0
2025-05-09,512720,计算机ETF,1.7,-0.026049299254286604,22.5,13.0
2025-05-09,512760,芯片ETF,0.52,-0.02986121788945291,26.0,27.0
2025-05-09,512800,银行ETF,0.25,-0.01873812643679261,4.5,30.0
2025-05-09,512880,证券ETF,2.29,-0.02986121788945291,26.0,8.0
2025-05-09,512980,传媒ETF,1.0,-0.02144389665185238,8.0,21.0
2025-05-09,515000,科技ETF,1.26,-0.02554141615691146,16.0,16.5
2025-05-09,515030,新能源车ETF,2.45,-0.031195894437837872,30.5,6.5
2025-05-09,515050,5GETF,2.8,-0.060665353416767376,35.0,3.0
2025-05-09,515220,煤炭ETF,0.21,-0.02986121788945291,26.0,31.0
2025-05-09,515790,光伏ETF,2.73,-0.02554141615691146,16.0,4.0
2025-05-09,516150,稀土ETF,2.1,-0.031195894437837872,30.5,9.0
2025-05-09,516510,云计算ETF,1.66,-0.026049299254286604,22.5,14.0
2025-05-09,588000,科创50ETF,0.66,-0.02305792816933406,11.0,25.5
2025-05-12,159607,储能ETF,-0.37,-0.031195894437837872,34.5,23.5
2025-05-12,159611,电力ETF,0.31,-0.025745429445132133,26.0,8.0
2025-05-12,159740,人工智能ETF,-0.7,-0.02554141615691146,20.0,29.0
2025-05-12,159766,旅游ETF,0.3,-0.02986121788945291,31.0,9.0
2025-05-12,159825,农业ETF,0.0,-0.02266992586971626,16.0,12.5
2025-05-12,159869,游戏ETF,-0.27,-0.01873812643679261,12.5,17.0
2025-05-12,159901,深证100ETF,-0.04,0.14122571181169552,5.0,14.0
2025-05-12,159915,创业板ETF,-0.34,0.13712819230663645,6.5,20.0
2025-05-12,159928,消费ETF,0.0,-0.025745429445132133,26.0,12.5
2025-05-12,510050,上证50ETF,0.22,0.015260758413288208,8.0,10.0
2025-05-12,510300,沪深300ETF,0.1,-0.0033319795565061178,9.0,11.0
2025-05-12,510500,中证500ETF,-0.24,-0.01873812643679261,12.5,16.0
2025-05-12,512010,医药ETF,0.84,-0.025745429445132133,26.0,4.0
2025-05-12,512100,中证1000ETF,-0.36,-0.02554141615691146,20.0,21.5
2025-05-12,512170,医疗ETF,1.56,-0.02554141615691146,20.0,1.0
2025-05-12,512200,房地产ETF,-0.36,-0.02986121788945291,31.0,21.5
2025-05-12,512400,有色金属ETF,0.38,-0.02554141615691146,20.0,7.0
2025-05-12,512480,半导体ETF,-0.67,-0.02986121788945291,31.0,28.0
2025-05-12,512580,环保ETF,0.54,0.21419264971418225,3.0,6.0
2025-05-12,512660,军工ETF,-3.01,1.1579830709942283,2.0,34.0
2025-05-12,512670,国防ETF,-3.07,1.1852186356648455,1.0,35.0
2025-05-12,512690,白酒ETF,-0.17,-0.025745429445132133,26.0,15.0
2025-05-12,512720,计算机ETF,-0.74,-0.02554141615691146,20.0,30.0
2025-05-12,512760,芯片ETF,-0.52,-0.02986121788945291,31.0,26.0
2025-05-12,512800,银行ETF,1.52,-0.021459997009708062,15.0,2.0
2025-05-12,512880,证券ETF,-0.75,0.13712819230663645,6.5,31.5
2025-05-12,512980,传媒ETF,-0.37,-0.02554141615691146,20.0,23.5
2025-05-12,515000,科技ETF,-0.31,-0.02554141615691146,20.0,19.0
2025-05-12,515030,新能源车ETF,-0.48,-0.01873812643679261,12.5,25.0
2025-05-12,515050,5GETF,-0.75,-0.00345319671391327,10.0,31.5
2025-05-12,515220,煤炭ETF,0.75,-0.025745429445132133,26.0,5.0
2025-05-12,515790,光伏ETF,1.48,0.1728936083735639,4.0,3.0
2025-05-12,516150,稀土ETF,-1.16,-0.01873812643679261,12.5,33.0
2025-05-12,516510,云计算ETF,-0.6,-0.031195894437837872,34.5,27.0
2025-05-12,588000,科创50ETF,-0.28,-0.02986121788945291,31.0,18.0
2025-05-13,159607,储能ETF,2.54,-0.02034831186347685,19.0,2.0
2025-05-13,159611,电力ETF,0.0,-0.025745429445132133,28.0,31.5
2025-05-13,159740,人工智能ETF,1.7,-0.01873812643679261,11.0,4.0
2025-05-13,159766,旅游ETF,0.0,-0.02266992586971626,22.0,31.5
2025-05-13,159825,农业ETF,1.03,-0.025745429445132133,28.0,11.0
2025-05-13,159869,游戏ETF,0.09,-0.01873812643679261,11.0,30.0
2025-05-13,159901,深证100ETF,0.96,-0.01873812643679261,11.0,12.0
2025-05-13,159915,创业板ETF,1.18,-0.01873812643679261,11.0,8.0
2025-05-13,159928,消费ETF,1.22,-0.025745429445132133,28.0,7.0
2025-05-13,510050,上证50ETF,1.79,-0.02554141615691146,24.5,3.0
2025-05-13,510300,沪深300ETF,1.31,-0.12677063167005542,35.0,6.0
2025-05-13,510500,中证500ETF,0.35,-0.02144389665185238,20.5,26.0
2025-05-13,512010,医药ETF,0.83,-0.02554141615691146,24.5,15.0
2025-05-13,512100,中证1000ETF,0.24,-0.02144389665185238,20.5,28.0
2025-05-13,512170,医疗ETF,0.31,-0.031195894437837872,33.0,27.0
2025-05-13,512200,房地产ETF,0.51,-0.02986121788945291,31.0,23.0
2025-05-13,512400,有色金属ETF,0.76,-0.025745429445132133,28.0,17.0
2025-05-13,512480,半导体ETF,0.38,-0.018942139725013286,17.0,25.0
2025-05-13,512580,环保ETF,0.11,0.07380856632640677,2.0,29.0
2025-05-13,512660,军工ETF,-0.56,0.016649046419011625,3.0,33.0
2025-05-13,512670,国防ETF,-0.83,0.011502451235460356,5.0,34.0
2025-05-13,512690,白酒ETF,1.49,-0.025745429445132133,28.0,5.0
2025-05-13,512720,计算机ETF,0.66,-0.01873812643679261,11.0,19.0
2025-05-13,512760,芯片ETF,0.61,-0.018942139725013286,17.0,21.0
2025-05-13,512800,银行ETF,0.87,0.015260758413288208,4.0,13.5
2025-05-13,512880,证券ETF,3.48,-0.011284257950853326,6.0,1.0
2025-05-13,512980,传媒ETF,0.62,-0.01873812643679261,11.0,20.0
2025-05-13,515000,科技ETF,0.78,-0.01873812643679261,11.0,16.0
2025-05-13,515030,新能源车ETF,0.72,-0.031195894437837872,33.0,18.0
2025-05-13,515050,5GETF,0.57,-0.031195894437837872,33.0,22.0
2025-05-13,515220,煤炭ETF,1.17,-0.018942139725013286,17.0,9.0
2025-05-13,515790,光伏ETF,-0.87,0.3764608005127462,1.0,35.0
2025-05-13,516150,稀土ETF,1.08,-0.01873812643679261,11.0,10.0
2025-05-13,516510,云计算ETF,0.87,-0.01873812643679261,11.0,13.5
2025-05-13,588000,科创50ETF,0.47,-0.02305792816933406,23.0,24.0
2025-05-14,159607,储能ETF,-1.19,-0.01873812643679261,7.5,14.0
2025-05-14,159611,电力ETF,0.31,-0.025745429445132133,18.0,1.0
2025-05-14,159740,人工智能ETF,-1.39,-0.031195894437837872,26.5,18.0
2025-05-14,159766,旅游ETF,-0.59,-0.02266992586971626,9.5,9.0
2025-05-14,159825,农业ETF,-0.29,-0.02554141615691146,14.0,7.0
2025-05-14,159869,游戏ETF,-2.9,-0.03551569617037932,31.0,34.0
2025-05-14,159901,深证100ETF,-1.4,-0.066289222970402,32.0,19.0
2025-05-14,159915,创业板ETF,-2.04,-0.07874699097144727,34.5,27.0
2025-05-14,159928,消费ETF,-0.24,-0.02554141615691146,14.0,5.0
2025-05-14,510050,上证50ETF,-0.51,0.021489757596013195,2.0,8.0
2025-05-14,510300,沪深300ETF,-0.86,-0.014357889955176666,6.0,10.0
2025-05-14,510500,中证500ETF,-1.33,-0.07309251269052086,33.0,17.0
2025-05-14,512010,医药ETF,0.0,-0.02554141615691146,14.0,3.0
2025-05-14,512100,中证1000ETF,-1.62,-0.02554141615691146,14.0,22.0
2025-05-14,512170,医疗ETF,-0.92,-0.031195894437837872,26.5,11.0
2025-05-14,512200,房地产ETF,-1.24,-0.02266992586971626,9.5,16.0
2025-05-14,512400,有色金属ETF,-1.23,-0.025745429445132133,18.0,15.0
2025-05-14,512480,半导体ETF,-2.1,-0.02986121788945291,21.0,29.0
2025-05-14,512580,环保ETF,-0.96,-0.07874699097144727,34.5,12.0
2025-05-14,512660,军工ETF,-1.89,0.0041912784179663634,4.5,26.0
2025-05-14,512670,国防ETF,-1.81,0.0041912784179663634,4.5,23.0
2025-05-14,512690,白酒ETF,-1.14,-0.02554141615691146,14.0,13.0
2025-05-14,512720,计算机ETF,-2.79,-0.031195894437837872,26.5,33.0
2025-05-14,512760,芯片ETF,-2.06,-0.02986121788945291,21.0,28.0
2025-05-14,512800,银行ETF,-0.25,0.015260758413288208,3.0,6.0
2025-05-14,512880,证券ETF,-1.82,0.5330045221886808,1.0,24.0
2025-05-14,512980,传媒ETF,-2.34,-0.031195894437837872,26.5,31.0
2025-05-14,515000,科技ETF,-1.85,-0.01873812643679261,7.5,25.0
2025-05-14,515030,新能源车ETF,-1.51,-0.031195894437837872,26.5,21.0
2025-05-14,515050,5GETF,-2.73,-0.031195894437837872,26.5,32.0
2025-05-14,515220,煤炭ETF,0.0,-0.025745429445132133,18.0,3.0
2025-05-14,515790,光伏ETF,-2.2,-0.023742025951898584,11.0,30.0
2025-05-14,516150,稀土ETF,0.0,-0.031195894437837872,26.5,3.0
2025-05-14,516510,云计算ETF,-3.52,-0.031195894437837872,26.5,35.0
2025-05-14,588000,科创50ETF,-1.41,-0.02986121788945291,21.0,20.0
2025-05-15,159607,储能ETF,-0.74,-0.01873812643679261,11.5,30.0
2025-05-15,159611,电力ETF,-0.2,-0.014656707289589212,4.0,17.0
2025-05-15,159740,人工智能ETF,-0.42,-0.01873812643679261,11.5,21.0
2025-05-15,159766,旅游ETF,0.45,-0.015866636149597407,5.0,2.0
2025-05-15,159825,农业ETF,-0.58,-0.02986121788945291,22.5,28.0
2025-05-15,159869,游戏ETF,0.09,-0.02986121788945291,22.5,7.0
2025-05-15,159901,深证100ETF,-0.23,-0.026049299254286604,19.0,19.0
