date,etf_code,etf_name,label_next_return,model_score,model_score_norm,momentum_factor,reversal_bonus,pred_score,pred_rank,actual_rank
2025-02-27,510500,中证500ETF,-2.69,-0.008346856838363784,0.9213160667007246,0.5428571428571428,0.0,0.7156467828775775,16.0,17.0
2025-02-27,512010,医药ETF,-2.72,-0.008346856838363784,0.9213160667007246,0.34285714285714286,0.0,0.6556467828775776,23.0,18.0
2025-02-27,512100,中证1000ETF,-3.42,-0.008346856838363784,0.9213160667007246,0.7142857142857143,0.0,0.767075354306149,11.0,23.0
2025-02-27,512170,医疗ETF,-2.56,-0.008346856838363784,0.9213160667007246,0.02857142857142857,0.0,0.5613610685918633,34.0,16.0
2025-02-27,512200,房地产ETF,-1.49,-0.001283587667434566,1.0,0.8571428571428571,0.0,0.8571428571428571,1.0,9.0
2025-02-27,512400,有色金属ETF,-1.79,-0.008346856838363784,0.9213160667007246,0.05714285714285714,0.05,0.5749324971632919,33.0,10.0
2025-02-27,512480,半导体ETF,-4.9,-0.008346856838363784,0.9213160667007246,0.9142857142857143,0.0,0.827075354306149,4.0,29.0
2025-02-27,512580,环保ETF,-1.93,-0.008346856838363784,0.9213160667007246,0.6857142857142857,0.0,0.7585039257347205,12.0,13.0
2025-02-27,512660,军工ETF,-2.99,-0.008346856838363784,0.9213160667007246,0.3142857142857143,0.0,0.647075354306149,24.0,20.0
2025-02-27,512670,国防ETF,-2.47,-0.008346856838363784,0.9213160667007246,0.37142857142857144,0.0,0.6642182114490062,22.0,15.0
2025-02-27,512690,白酒ETF,-0.5,-0.001283587667434566,1.0,0.7428571428571429,0.0,0.8228571428571428,5.0,2.0
2025-02-27,512720,计算机ETF,-5.29,-0.008346856838363784,0.9213160667007246,0.6,0.0,0.7327896400204348,14.0,31.0
2025-02-27,512760,芯片ETF,-4.87,-0.008346856838363784,0.9213160667007246,0.9428571428571428,0.0,0.8356467828775775,3.0,28.0
2025-02-27,512800,银行ETF,-0.53,-0.008346856838363784,0.9213160667007246,0.14285714285714285,0.05,0.6006467828775776,30.0,3.0
2025-02-27,512880,证券ETF,-3.06,-0.008346856838363784,0.9213160667007246,0.6571428571428571,0.0,0.7499324971632919,13.0,21.0
2025-02-27,512980,传媒ETF,-4.57,-0.008346856838363784,0.9213160667007246,0.11428571428571428,0.05,0.592075354306149,31.0,27.0
2025-02-27,515000,科技ETF,-4.48,-0.008346856838363784,0.9213160667007246,0.4857142857142857,0.0,0.6985039257347204,18.0,26.0
2025-02-27,515030,新能源车ETF,-3.31,-0.008346856838363784,0.9213160667007246,0.8285714285714286,0.0,0.8013610685918633,7.0,22.0
2025-02-27,515050,5GETF,-5.51,-0.008346856838363784,0.9213160667007246,0.2571428571428571,0.0,0.6299324971632919,26.0,33.0
2025-02-27,515220,煤炭ETF,-1.35,-0.008346856838363784,0.9213160667007246,0.2,0.0,0.6127896400204347,28.0,8.0
2025-02-27,515790,光伏ETF,-1.84,-0.008346856838363784,0.9213160667007246,0.8,0.0,0.7927896400204347,8.0,12.0
2025-02-27,516150,稀土ETF,-2.31,-0.008346856838363784,0.9213160667007246,0.2857142857142857,0.0,0.6385039257347205,25.0,14.0
2025-02-27,516510,云计算ETF,-6.32,-0.008346856838363784,0.9213160667007246,0.5714285714285714,0.0,0.7242182114490061,15.0,34.0
2025-02-27,588000,科创50ETF,-4.39,-0.008346856838363784,0.9213160667007246,1.0,0.0,0.8527896400204347,2.0,25.0
2025-02-28,159607,储能ETF,0.56,0.083970542690038,0.43113185870312043,0.22857142857142856,0.0,0.3272505437933008,10.0,12.0
2025-02-28,159611,电力ETF,-0.11,-0.001283587667434566,0.03298620175329241,0.7428571428571429,0.15,0.2576488639091183,19.0,21.0
2025-02-28,159740,人工智能ETF,-0.93,0.083970542690038,0.43113185870312043,0.34285714285714286,0.0,0.3615362580790151,5.0,31.0
2025-02-28,159766,旅游ETF,-0.15,-0.008346856838363784,0.0,0.9428571428571428,0.0,0.28285714285714286,13.0,23.0
2025-02-28,159825,农业ETF,1.4,-0.001283587667434566,0.03298620175329241,0.8,0.0,0.25979172105197545,18.0,6.0
2025-02-28,159869,游戏ETF,1.79,0.0451311197002087,0.24974771324297695,0.05714285714285714,0.15,0.18199148508864332,26.0,4.0
2025-02-28,159901,深证100ETF,0.37,-0.001283587667434566,0.03298620175329241,0.42857142857142855,0.05,0.153363149623404,30.0,16.0
2025-02-28,159915,创业板ETF,1.22,-0.001283587667434566,0.03298620175329241,0.2571428571428571,0.05,0.10193457819483259,34.0,8.0
2025-02-28,159928,消费ETF,-0.25,0.0050958653843117575,0.0627789110990807,0.9142857142857143,0.0,0.3119530609451627,11.0,24.0
2025-02-28,510050,上证50ETF,-0.72,-0.001283587667434566,0.03298620175329241,0.7142857142857143,0.0,0.2340774353376897,20.0,29.0
2025-02-28,510300,沪深300ETF,-0.33,-0.001283587667434566,0.03298620175329241,0.6571428571428571,0.0,0.21693457819483258,22.0,26.0
2025-02-28,510500,中证500ETF,0.17,-0.008346856838363784,0.0,0.45714285714285713,0.0,0.13714285714285712,32.0,19.5
2025-02-28,512010,医药ETF,0.28,-0.001283587667434566,0.03298620175329241,0.2857142857142857,0.05,0.11050600676626116,33.0,18.0
2025-02-28,512100,中证1000ETF,-0.12,-0.001283587667434566,0.03298620175329241,0.5428571428571428,0.0,0.18264886390911828,25.0,22.0
2025-02-28,512170,医疗ETF,1.17,-0.001283587667434566,0.03298620175329241,0.2,0.15,0.09479172105197543,35.0,9.0
2025-02-28,512200,房地产ETF,0.34,-0.008346856838363784,0.0,1.0,0.0,0.3,12.0,17.0
2025-02-28,512400,有色金属ETF,2.74,-0.001283587667434566,0.03298620175329241,0.4857142857142857,0.15,0.18050600676626116,27.0,2.0
2025-02-28,512480,半导体ETF,-1.26,0.083970542690038,0.43113185870312043,0.3142857142857143,0.0,0.35296482950758656,7.0,33.0
2025-02-28,512580,环保ETF,1.76,-0.001283587667434566,0.03298620175329241,0.8285714285714286,0.0,0.268363149623404,15.0,5.0
2025-02-28,512660,军工ETF,0.5,-0.001283587667434566,0.03298620175329241,0.37142857142857144,0.15,0.14622029248054685,31.0,14.0
2025-02-28,512670,国防ETF,0.74,-0.001283587667434566,0.03298620175329241,0.6,0.05,0.20479172105197543,24.0,11.0
2025-02-28,512690,白酒ETF,-0.66,0.0050958653843117575,0.0627789110990807,0.9714285714285714,0.0,0.32909591808801986,9.0,28.0
2025-02-28,512720,计算机ETF,0.17,0.10005144445218296,0.506231342676376,0.11428571428571428,0.05,0.3430245198915399,8.0,19.5
2025-02-28,512760,芯片ETF,-1.46,0.083970542690038,0.43113185870312043,0.4,0.0,0.37867911522187225,3.0,34.0
2025-02-28,512800,银行ETF,-0.27,-0.001283587667434566,0.03298620175329241,0.8571428571428571,0.05,0.2819345781948326,14.0,25.0
2025-02-28,512880,证券ETF,-0.36,-0.001283587667434566,0.03298620175329241,0.5142857142857142,0.0,0.1740774353376897,29.0,27.0
2025-02-28,512980,传媒ETF,1.35,0.10005144445218296,0.506231342676376,0.14285714285714285,0.15,0.3615959484629685,4.0,7.0
2025-02-28,515000,科技ETF,-0.73,0.10005144445218296,0.506231342676376,0.17142857142857143,0.05,0.36016737703439705,6.0,30.0
2025-02-28,515030,新能源车ETF,3.04,-0.001283587667434566,0.03298620175329241,0.6857142857142857,0.0,0.22550600676626115,21.0,1.0
2025-02-28,515050,5GETF,-1.8,0.2057811359434733,1.0,0.08571428571428572,0.05,0.6307142857142857,1.0,35.0
2025-02-28,515220,煤炭ETF,0.52,-0.001283587667434566,0.03298620175329241,0.7714285714285715,0.15,0.2662202924805469,16.0,13.0
2025-02-28,515790,光伏ETF,0.8,-0.008346856838363784,0.0,0.8857142857142857,0.0,0.2657142857142857,17.0,10.0
2025-02-28,516150,稀土ETF,2.0,-0.008346856838363784,0.0,0.5714285714285714,0.05,0.1764285714285714,28.0,3.0
2025-02-28,516510,云计算ETF,0.48,0.2057811359434733,1.0,0.02857142857142857,0.05,0.6135714285714285,2.0,15.0
2025-02-28,588000,科创50ETF,-1.24,-0.001283587667434566,0.03298620175329241,0.6285714285714286,0.0,0.208363149623404,23.0,32.0
2025-03-03,159607,储能ETF,0.93,-0.1302894357321403,0.0,0.2,0.05,0.065,34.0,12.0
2025-03-03,159611,电力ETF,-0.11,-0.03185099661975749,0.160259643676147,0.6571428571428571,0.05,0.29829864334854533,15.0,24.0
2025-03-03,159740,人工智能ETF,0.94,-0.0038756251553439553,0.20580407838093093,0.2571428571428571,0.05,0.2056253041714157,28.0,11.0
2025-03-03,159766,旅游ETF,0.0,-0.03185099661975749,0.160259643676147,0.8285714285714286,0.0,0.34472721477711676,9.0,21.5
2025-03-03,159825,农业ETF,0.76,-0.022193239720685903,0.17598265486275336,0.6857142857142857,0.0,0.3113038786319377,13.0,16.0
2025-03-03,159869,游戏ETF,-0.33,0.13085919024805243,0.42515491025127866,0.17142857142857143,0.15,0.3215215175793386,12.0,28.0
2025-03-03,159901,深证100ETF,-0.37,-0.03185099661975749,0.160259643676147,0.4857142857142857,0.15,0.2568700719199739,19.0,30.0
2025-03-03,159915,创业板ETF,-0.23,-0.03185099661975749,0.160259643676147,0.37142857142857144,0.15,0.22258435763425966,26.0,25.0
2025-03-03,159928,消费ETF,-0.5,-0.03185099661975749,0.160259643676147,0.8857142857142857,0.0,0.3618700719199739,6.0,31.0
2025-03-03,510050,上证50ETF,-0.31,-0.03185099661975749,0.160259643676147,0.6285714285714286,0.15,0.2997272147771168,14.0,27.0
2025-03-03,510300,沪深300ETF,-0.1,-0.03185099661975749,0.160259643676147,0.6,0.15,0.2911557862056882,17.0,23.0
2025-03-03,510500,中证500ETF,0.88,-0.03185099661975749,0.160259643676147,0.5428571428571428,0.15,0.27401292906283103,18.0,13.0
2025-03-03,512010,医药ETF,0.28,-0.03185099661975749,0.160259643676147,0.45714285714285713,0.15,0.24829864334854534,22.0,20.0
2025-03-03,512100,中证1000ETF,1.32,-0.03185099661975749,0.160259643676147,0.4,0.15,0.23115578620568822,25.0,7.0
2025-03-03,512170,医疗ETF,0.87,-0.03185099661975749,0.160259643676147,0.42857142857142855,0.15,0.23972721477711678,24.0,14.0
2025-03-03,512200,房地产ETF,-0.34,0.015272061285312279,0.2369768746368617,0.9428571428571428,0.0,0.42504326763925987,3.0,29.0
2025-03-03,512400,有色金属ETF,0.3,-0.011620376084347978,0.19319547715325702,0.7714285714285715,0.0,0.3473458577205256,8.0,19.0
2025-03-03,512480,半导体ETF,2.74,-0.03185099661975749,0.160259643676147,0.22857142857142856,0.15,0.17972721477711678,31.0,3.0
2025-03-03,512580,环保ETF,-1.22,-0.011620376084347978,0.19319547715325702,0.9714285714285714,0.0,0.4073458577205256,4.0,33.0
2025-03-03,512660,军工ETF,2.87,-0.03185099661975749,0.160259643676147,0.34285714285714286,0.15,0.21401292906283104,27.0,2.0
2025-03-03,512670,国防ETF,3.69,-0.011620376084347978,0.19319547715325702,0.5714285714285714,0.05,0.2923458577205256,16.0,1.0
2025-03-03,512690,白酒ETF,-0.84,0.4839540310217693,1.0,0.8571428571428571,0.0,0.8571428571428571,1.0,32.0
2025-03-03,512720,计算机ETF,1.37,-0.12684996904595847,0.005599516921780827,0.08571428571428572,0.15,0.04407399586735421,35.0,6.0
2025-03-03,512760,芯片ETF,2.56,-0.03185099661975749,0.160259643676147,0.2857142857142857,0.15,0.1968700719199739,29.0,4.0
2025-03-03,512800,银行ETF,0.0,-0.03185099661975749,0.160259643676147,0.8,0.0,0.3361557862056882,10.0,21.5
2025-03-03,512880,证券ETF,0.63,-0.03185099661975749,0.160259643676147,0.5142857142857142,0.05,0.25544150049140246,20.0,18.0
2025-03-03,512980,传媒ETF,0.73,-0.06915970811397625,0.09952035459362087,0.14285714285714285,0.15,0.11756935561331537,33.0,17.0
2025-03-03,515000,科技ETF,1.03,0.07520381470092867,0.3345469045345138,0.11428571428571428,0.15,0.25001385700642254,21.0,10.0
2025-03-03,515030,新能源车ETF,-1.33,0.03550268182072178,0.26991270811397167,1.0,0.0,0.461947624868383,2.0,34.0
2025-03-03,515050,5GETF,1.05,0.08728154845392334,0.3542096838829402,0.05714285714285714,0.15,0.24466866747262128,23.0,9.0
2025-03-03,515220,煤炭ETF,-1.36,0.004905307323714761,0.22009960280134236,0.7428571428571429,0.0,0.3549169045379483,7.0,35.0
2025-03-03,515790,光伏ETF,-0.27,-0.011620376084347978,0.19319547715325702,0.9142857142857143,0.0,0.39020300057766844,5.0,26.0
2025-03-03,516150,稀土ETF,0.8,-0.011620376084347978,0.19319547715325702,0.7142857142857143,0.0,0.3302030005776685,11.0,15.0
2025-03-03,516510,云计算ETF,1.11,-0.014661442038224443,0.1882445641709056,0.02857142857142857,0.15,0.1365181670739719,32.0,8.0
2025-03-03,588000,科创50ETF,1.79,-0.03185099661975749,0.160259643676147,0.3142857142857143,0.05,0.19544150049140246,30.0,5.0
2025-03-04,159607,储能ETF,2.76,-0.0040980108443685725,0.1698022036484601,0.5714285714285714,0.05,0.27830989361764746,9.0,2.0
2025-03-04,159611,电力ETF,0.32,-0.03185099661975749,0.0,0.5428571428571428,0.15,0.17785714285714282,27.0,15.5
2025-03-04,159740,人工智能ETF,2.8,-0.0040980108443685725,0.1698022036484601,0.2571428571428571,0.05,0.1840241793319332,26.0,1.0
2025-03-04,159766,旅游ETF,0.3,-0.03185099661975749,0.0,0.8285714285714286,0.0,0.24857142857142858,17.0,17.0
2025-03-04,159825,农业ETF,-1.06,-0.03185099661975749,0.0,0.9714285714285714,0.0,0.2914285714285714,7.0,32.0
2025-03-04,159869,游戏ETF,0.34,0.022647269455994323,0.33343892255690444,0.14285714285714285,0.15,0.2579204963912855,15.0,14.0
2025-03-04,159901,深证100ETF,0.11,-0.03185099661975749,0.0,0.37142857142857144,0.15,0.12642857142857145,31.0,21.0
2025-03-04,159915,创业板ETF,0.0,-0.03185099661975749,0.0,0.2857142857142857,0.15,0.1007142857142857,33.0,24.0
2025-03-04,159928,消费ETF,-0.25,-0.03185099661975749,0.0,0.9428571428571428,0.0,0.28285714285714286,8.0,27.0
2025-03-04,510050,上证50ETF,0.73,-0.03185099661975749,0.0,0.45714285714285713,0.15,0.15214285714285714,28.0,9.0
2025-03-04,510300,沪深300ETF,0.44,-0.03185099661975749,0.0,0.42857142857142855,0.15,0.14357142857142857,30.0,12.0
2025-03-04,510500,中证500ETF,0.25,-0.011620376084347978,0.1237778153273379,0.5142857142857142,0.05,0.23355240348211703,18.0,20.0
2025-03-04,512010,医药ETF,-0.84,-0.03185099661975749,0.0,0.4857142857142857,0.05,0.15071428571428572,29.0,30.0
2025-03-04,512100,中证1000ETF,0.67,-0.011620376084347978,0.1237778153273379,0.4,0.05,0.19926668919640272,24.0,10.0
2025-03-04,512170,医疗ETF,-1.15,-0.03185099661975749,0.0,0.6285714285714286,0.05,0.19357142857142856,25.0,33.0
2025-03-04,512200,房地产ETF,-1.59,-0.03185099661975749,0.0,0.8857142857142857,0.0,0.2657142857142857,12.0,34.0
2025-03-04,512400,有色金属ETF,0.99,-0.03185099661975749,0.0,0.8571428571428571,0.0,0.2571428571428571,16.0,6.0
2025-03-04,512480,半导体ETF,0.45,0.04245687455557319,0.45464082229257813,0.2,0.05,0.3377844933755469,5.0,11.0
2025-03-04,512580,环保ETF,-0.82,-0.03185099661975749,0.0,0.7142857142857143,0.0,0.21428571428571427,22.0,29.0
2025-03-04,512660,军工ETF,0.38,-0.022193239720685903,0.05908944057535349,0.6571428571428571,0.0,0.23259652148806925,19.0,13.0
2025-03-04,512670,国防ETF,0.0,0.014296332941236127,0.2823450534427636,1.0,0.0,0.46940703206565815,2.0,24.0
2025-03-04,512690,白酒ETF,-0.17,-0.03185099661975749,0.0,0.9142857142857143,0.0,0.27428571428571424,10.0,26.0
2025-03-04,512720,计算机ETF,1.44,0.028688449839369447,0.37040091828727445,0.08571428571428572,0.15,0.2629548366866504,13.0,5.0
2025-03-04,512760,芯片ETF,0.32,0.04245687455557319,0.45464082229257813,0.22857142857142856,0.05,0.34635592194697545,4.0,15.5
2025-03-04,512800,银行ETF,1.62,-0.011620376084347978,0.1237778153273379,0.8,0.0,0.3142666891964027,6.0,4.0
2025-03-04,512880,证券ETF,0.0,-0.011620376084347978,0.1237778153273379,0.6,0.05,0.2592666891964027,14.0,24.0
2025-03-04,512980,传媒ETF,0.96,-0.03185099661975749,0.0,0.17142857142857143,0.15,0.06642857142857142,35.0,7.0
2025-03-04,515000,科技ETF,0.29,-0.011620376084347978,0.1237778153273379,0.11428571428571428,0.15,0.12355240348211702,32.0,18.0
2025-03-04,515030,新能源车ETF,0.07,-0.03185099661975749,0.0,0.7428571428571429,0.0,0.22285714285714286,21.0,22.0
2025-03-04,515050,5GETF,0.95,0.07520381470092867,0.6549977368396459,0.02857142857142857,0.15,0.4165700706752161,3.0,8.0
2025-03-04,515220,煤炭ETF,-0.63,0.009735291916784529,0.25443905359284086,0.34285714285714286,0.15,0.2705205750128474,11.0,28.0
2025-03-04,515790,光伏ETF,-1.73,-0.03185099661975749,0.0,0.6857142857142857,0.0,0.2057142857142857,23.0,35.0
2025-03-04,516150,稀土ETF,-0.97,-0.03185099661975749,0.0,0.7714285714285715,0.0,0.23142857142857143,20.0,31.0
2025-03-04,516510,云计算ETF,1.8,0.13159202814125007,1.0,0.05714285714285714,0.15,0.6321428571428571,1.0,3.0
2025-03-04,588000,科创50ETF,0.26,-0.03185099661975749,0.0,0.3142857142857143,0.0,0.09428571428571428,34.0,19.0
2025-03-05,159607,储能ETF,6.09,-0.050022954716337574,0.26667837462401134,0.4,0.0,0.28000702477440675,32.0,1.0
2025-03-05,159611,电力ETF,-0.32,-0.03185099661975749,0.5375821772301054,0.7142857142857143,0.0,0.5368350206237775,12.0,34.0
2025-03-05,159740,人工智能ETF,5.32,-0.06791147529933587,0.0,0.14285714285714285,0.0,0.04285714285714285,35.0,2.0
2025-03-05,159766,旅游ETF,1.05,-0.03185099661975749,0.5375821772301054,0.9428571428571428,0.0,0.605406449195206,5.0,31.0
2025-03-05,159825,农业ETF,0.46,-0.03185099661975749,0.5375821772301054,0.8571428571428571,0.0,0.5796921634809203,8.0,33.0
2025-03-05,159869,游戏ETF,5.02,-0.03789217700313261,0.4475215063113417,0.34285714285714286,0.05,0.37637004664394785,29.0,4.0
2025-03-05,159901,深证100ETF,1.67,-0.03185099661975749,0.5375821772301054,0.45714285714285713,0.05,0.46469216348092035,21.0,21.0
2025-03-05,159915,创业板ETF,1.95,-0.03185099661975749,0.5375821772301054,0.3142857142857143,0.05,0.42183502062377753,25.0,16.0
2025-03-05,159928,消费ETF,1.27,-0.03185099661975749,0.5375821772301054,0.8857142857142857,0.0,0.5882635920523489,7.0,29.0
2025-03-05,510050,上证50ETF,1.64,-0.022193239720685903,0.6815580247804095,0.7714285714285715,0.0,0.6403633862968171,2.0,22.0
2025-03-05,510300,沪深300ETF,1.41,-0.03185099661975749,0.5375821772301054,0.6571428571428571,0.0,0.5196921634809204,14.0,25.0
2025-03-05,510500,中证500ETF,1.6,-0.03185099661975749,0.5375821772301054,0.6285714285714286,0.0,0.5111207349094917,15.0,23.0
2025-03-05,512010,医药ETF,1.69,-0.03185099661975749,0.5375821772301054,0.42857142857142855,0.05,0.4561207349094918,23.0,19.5
2025-03-05,512100,中证1000ETF,2.19,-0.03185099661975749,0.5375821772301054,0.6,0.0,0.5025493063380633,16.0,14.0
2025-03-05,512170,医疗ETF,2.32,-0.03185099661975749,0.5375821772301054,0.5142857142857142,0.0,0.4768350206237775,19.0,13.0
2025-03-05,512200,房地产ETF,2.52,-0.03185099661975749,0.5375821772301054,0.5714285714285714,0.0,0.4939778777666346,17.0,11.5
2025-03-05,512400,有色金属ETF,1.37,-0.03185099661975749,0.5375821772301054,0.9714285714285714,0.0,0.6139778777666347,4.0,26.0
2025-03-05,512480,半导体ETF,2.66,-0.03185099661975749,0.5375821772301054,0.2571428571428571,0.0,0.39969216348092035,26.0,10.0
2025-03-05,512580,环保ETF,1.14,-0.03185099661975749,0.5375821772301054,0.4857142857142857,0.0,0.4682635920523489,20.0,30.0
2025-03-05,512660,军工ETF,1.34,-0.03185099661975749,0.5375821772301054,0.8,0.0,0.5625493063380632,10.0,27.5
2025-03-05,512670,国防ETF,1.71,-0.03185099661975749,0.5375821772301054,0.9142857142857143,0.0,0.5968350206237775,6.0,18.0
2025-03-05,512690,白酒ETF,1.69,-0.03185099661975749,0.5375821772301054,0.8285714285714286,0.0,0.5711207349094918,9.0,19.5
2025-03-05,512720,计算机ETF,5.17,-0.050022954716337574,0.26667837462401134,0.11428571428571428,0.05,0.19929273906012107,33.0,3.0
2025-03-05,512760,芯片ETF,2.8,-0.03185099661975749,0.5375821772301054,0.2,0.0,0.3825493063380632,28.0,9.0
2025-03-05,512800,银行ETF,-0.53,-0.03185099661975749,0.5375821772301054,1.0,0.0,0.6225493063380632,3.0,35.0
2025-03-05,512880,证券ETF,2.52,-0.03185099661975749,0.5375821772301054,0.37142857142857144,0.0,0.43397787776663466,24.0,11.5
2025-03-05,512980,传媒ETF,5.0,-0.03185099661975749,0.5375821772301054,0.5428571428571428,0.05,0.49040644919520604,18.0,5.0
2025-03-05,515000,科技ETF,3.35,-0.03185099661975749,0.5375821772301054,0.08571428571428572,0.15,0.3632635920523489,31.0,8.0
2025-03-05,515030,新能源车ETF,1.57,-0.03185099661975749,0.5375821772301054,0.7428571428571429,0.0,0.5454064491952061,11.0,24.0
2025-03-05,515050,5GETF,2.05,-0.019335940526749577,0.7241540517306562,0.02857142857142857,0.15,0.45806385960982227,22.0,15.0
2025-03-05,515220,煤炭ETF,0.64,-0.0008324682061688865,1.0,0.2857142857142857,0.15,0.7007142857142857,1.0,32.0
2025-03-05,515790,光伏ETF,1.9,-0.03185099661975749,0.5375821772301054,0.17142857142857143,0.0,0.37397787776663466,30.0,17.0
2025-03-05,516150,稀土ETF,1.34,-0.03185099661975749,0.5375821772301054,0.6857142857142857,0.0,0.528263592052349,13.0,27.5
2025-03-05,516510,云计算ETF,4.99,-0.050022954716337574,0.26667837462401134,0.05714285714285714,0.15,0.19214988191726395,34.0,6.0
2025-03-05,588000,科创50ETF,3.42,-0.03185099661975749,0.5375821772301054,0.22857142857142856,0.0,0.3911207349094918,27.0,7.0
2025-03-06,159607,储能ETF,-0.51,-0.019453671961610644,0.0653304237500316,1.0,0.0,0.3391982542500189,5.0,17.0
2025-03-06,159611,电力ETF,-0.32,-0.03185099661975749,0.026599511483081352,0.14285714285714285,0.15,0.07381684974699165,31.0,13.0
2025-03-06,159740,人工智能ETF,-0.49,0.17542676100158855,0.6741631485333487,0.8,0.0,0.6444978891200093,3.0,16.0
2025-03-06,159766,旅游ETF,0.0,-0.03185099661975749,0.026599511483081352,0.6285714285714286,0.0,0.20453113546127738,16.0,9.5
2025-03-06,159825,农业ETF,0.15,-0.011620376084347978,0.08980269528838739,0.7428571428571429,0.0,0.2767387600301753,9.0,8.0
2025-03-06,159869,游戏ETF,-1.43,0.006028791640395296,0.14494107276747664,0.7714285714285715,0.0,0.3183932150890574,7.0,29.0
2025-03-06,159901,深证100ETF,-0.62,-0.011620376084347978,0.08980269528838739,0.2,0.0,0.11388161717303243,27.0,18.0
2025-03-06,159915,创业板ETF,-1.41,-0.011620376084347978,0.08980269528838739,0.22857142857142856,0.0,0.12245304574446099,26.0,27.0
2025-03-06,159928,消费ETF,0.75,-0.03185099661975749,0.026599511483081352,0.5428571428571428,0.0,0.17881684974699164,19.0,6.0
2025-03-06,510050,上证50ETF,-0.04,-0.011620376084347978,0.08980269528838739,0.5142857142857142,0.0,0.20816733145874672,15.0,11.0
2025-03-06,510300,沪深300ETF,-0.25,-0.011620376084347978,0.08980269528838739,0.4,0.0,0.1738816171730324,20.0,12.0
2025-03-06,510500,中证500ETF,-0.43,-0.011620376084347978,0.08980269528838739,0.5714285714285714,0.0,0.22531018860160384,13.0,15.0
2025-03-06,512010,医药ETF,-1.1,-0.011620376084347978,0.08980269528838739,0.08571428571428572,0.05,0.08459590288731815,29.0,20.0
2025-03-06,512100,中证1000ETF,-0.42,-0.011620376084347978,0.08980269528838739,0.6571428571428571,0.0,0.2510244743158896,12.0,14.0
2025-03-06,512170,医疗ETF,-1.42,-0.03185099661975749,0.026599511483081352,0.6857142857142857,0.0,0.2216739926041345,14.0,28.0
2025-03-06,512200,房地产ETF,-1.78,-0.011620376084347978,0.08980269528838739,0.3142857142857143,0.0,0.14816733145874672,23.0,33.0
2025-03-06,512400,有色金属ETF,1.35,-0.011620376084347978,0.08980269528838739,0.9428571428571428,0.0,0.3367387600301753,6.0,3.0
2025-03-06,512480,半导体ETF,-1.38,-0.02979233418092806,0.03303105026295606,0.34285714285714286,0.0,0.12267577301491649,25.0,26.0
2025-03-06,512580,环保ETF,-1.13,-0.03185099661975749,0.026599511483081352,0.17142857142857143,0.0,0.06738827831842023,32.0,21.5
2025-03-06,512660,军工ETF,1.32,-0.03185099661975749,0.026599511483081352,0.8571428571428571,0.0,0.27310256403270594,10.0,4.0
2025-03-06,512670,国防ETF,2.52,-0.03185099661975749,0.026599511483081352,0.9714285714285714,0.0,0.30738827831842025,8.0,1.0
2025-03-06,512690,白酒ETF,1.66,-0.03185099661975749,0.026599511483081352,0.37142857142857144,0.0,0.12738827831842026,24.0,2.0
2025-03-06,512720,计算机ETF,-1.59,0.051661185489127445,0.28750281825864893,0.8857142857142857,0.0,0.43821597666947504,4.0,31.0
2025-03-06,512760,芯片ETF,-1.48,-0.04036519781726599,0.0,0.2571428571428571,0.0,0.07714285714285714,30.0,30.0
2025-03-06,512800,银行ETF,0.0,-0.03185099661975749,0.026599511483081352,0.6,0.0,0.19595970688984882,17.0,9.5
2025-03-06,512880,证券ETF,-1.75,-0.011620376084347978,0.08980269528838739,0.42857142857142855,0.0,0.18245304574446097,18.0,32.0
2025-03-06,512980,传媒ETF,-1.13,0.19761379894737283,0.7434784438762811,0.9142857142857143,0.0,0.7203727806114829,2.0,21.5
2025-03-06,515000,科技ETF,-1.27,-0.02979233418092806,0.03303105026295606,0.2857142857142857,0.0,0.10553291587205933,28.0,25.0
2025-03-06,515030,新能源车ETF,-1.18,-0.03185099661975749,0.026599511483081352,0.4857142857142857,0.0,0.1616739926041345,21.0,23.0
2025-03-06,515050,5GETF,-1.84,-0.02979233418092806,0.03303105026295606,0.02857142857142857,0.15,0.04339005872920221,35.0,34.0
2025-03-06,515220,煤炭ETF,0.95,-0.03185099661975749,0.026599511483081352,0.05714285714285714,0.15,0.04810256403270595,34.0,5.0
2025-03-06,515790,光伏ETF,-0.93,-0.03185099661975749,0.026599511483081352,0.11428571428571428,0.05,0.055245421175563095,33.0,19.0
2025-03-06,516150,稀土ETF,0.71,-0.011620376084347978,0.08980269528838739,0.7142857142857143,0.0,0.2681673314587467,11.0,7.0
2025-03-06,516510,云计算ETF,-2.12,0.27972343249175186,1.0,0.8285714285714286,0.0,0.8485714285714285,1.0,35.0
2025-03-06,588000,科创50ETF,-1.19,-0.02979233418092806,0.03303105026295606,0.45714285714285713,0.0,0.15696148730063075,22.0,24.0
2025-03-07,159607,储能ETF,-2.38,0.3093220294478489,0.6769003210714554,1.0,0.0,0.7061401926428732,2.0,35.0
2025-03-07,159611,电力ETF,0.0,-0.021283236496804074,0.02096683991311727,0.05714285714285714,0.15,0.0447229610907275,33.0,14.5
2025-03-07,159740,人工智能ETF,-1.86,0.4721715535949753,1.0,0.9428571428571428,0.0,0.8828571428571428,1.0,32.0
2025-03-07,159766,旅游ETF,-0.3,-0.03185099661975749,0.0,0.37142857142857144,0.0,0.11142857142857143,23.0,21.0
2025-03-07,159825,农业ETF,0.15,-0.03185099661975749,0.0,0.4857142857142857,0.0,0.1457142857142857,19.0,12.0
