date,top5_return,benchmark_return,excess_return,hit_count,hit_rate
2025-01-06,-0.16800000000000004,1.048,-1.2160000000000002,1,0.2
2025-01-07,-0.6220000000000001,-0.586857142857143,-0.03514285714285714,2,0.4
2025-01-08,-0.030000000000000016,0.2017142857142857,-0.23171428571428573,2,0.4
2025-01-09,-1.1480000000000001,-1.6491428571428572,0.5011428571428571,3,0.6
2025-01-10,0.358,0.017428571428571443,0.3405714285714285,2,0.4
2025-01-13,3.09,3.5288571428571425,-0.4388571428571426,1,0.2
2025-01-14,-0.586,-0.6162857142857142,0.03028571428571425,1,0.2
2025-01-15,-0.05400000000000005,0.1457142857142857,-0.19971428571428576,1,0.2
2025-01-16,0.122,0.5505714285714286,-0.4285714285714286,1,0.2
2025-01-17,0.328,0.5828571428571429,-0.25485714285714284,1,0.2
2025-01-20,1.0420000000000003,0.20514285714285713,0.8368571428571432,2,0.4
2025-01-21,-1.024,-0.9128571428571428,-0.11114285714285721,2,0.4
2025-01-22,-1.096,-0.15771428571428572,-0.9382857142857144,0,0.0
2025-01-23,2.706,1.2937142857142858,1.4122857142857141,4,0.8
2025-01-24,-1.3719999999999999,-0.9362857142857142,-0.4357142857142857,2,0.4
2025-01-27,3.7960000000000003,0.9660000000000001,2.83,4,0.8
2025-02-05,2.432,2.1174285714285714,0.3145714285714285,1,0.2
2025-02-06,2.516,1.5505714285714287,0.9654285714285713,3,0.6
2025-02-07,2.9659999999999997,0.9177142857142856,2.048285714285714,5,1.0
2025-02-10,-0.41200000000000003,-0.7951428571428572,0.3831428571428571,2,0.4
2025-02-11,2.7560000000000002,1.4639999999999997,1.2920000000000005,5,1.0
2025-02-12,-0.16799999999999987,-0.40628571428571436,0.2382857142857145,3,0.6
2025-02-13,3.658,1.0602857142857143,2.597714285714286,5,1.0
2025-02-14,0.782,0.36228571428571427,0.41971428571428576,3,0.6
2025-02-17,-1.5459999999999998,-1.6557142857142857,0.10971428571428588,2,0.4
2025-02-18,1.442,1.467142857142857,-0.025142857142857133,1,0.2
2025-02-19,-0.8760000000000001,-0.054857142857142834,-0.8211428571428573,1,0.2
2025-02-20,4.176,2.1222857142857143,2.053714285714286,3,0.6
2025-02-21,-0.07200000000000004,-0.05742857142857143,-0.014571428571428603,2,0.4
2025-02-24,-1.83,-1.3131428571428572,-0.5168571428571429,2,0.4
2025-02-25,2.268,1.4462857142857144,0.8217142857142854,4,0.8
