date,etf_code,etf_name,label_next_return,model_score,trend_score,momentum_score,short_momentum,reversal_score,model_norm,pred_score,pred_rank,actual_rank
2025-01-07,159607,储能ETF,-0.23,0.03268438204773896,0.0,0.9142857142857143,0.2571428571428571,0.2,1.0,0.64,2.0,10.0
2025-01-07,159611,电力ETF,0.53,-0.01013589373887368,0.0,0.7142857142857143,0.45714285714285713,0.2,0.0,0.41000000000000003,16.0,2.0
2025-01-07,159740,人工智能ETF,-0.51,-0.01013589373887368,0.0,0.9428571428571428,0.7714285714285715,0.2,0.0,0.5800000000000001,5.0,17.0
2025-01-07,159766,旅游ETF,-0.6,-0.01013589373887368,0.0,0.42857142857142855,0.02857142857142857,0.2,0.0,0.18857142857142858,30.0,18.0
2025-01-07,159825,农业ETF,-1.4,-0.01013589373887368,0.0,0.8285714285714286,0.6285714285714286,0.2,0.0,0.4985714285714286,9.0,33.0
2025-01-07,159869,游戏ETF,-0.42,0.0011099434023641973,0.0,0.11428571428571428,0.17142857142857143,0.2,0.26262878822358693,0.15109718621614598,33.0,13.5
2025-01-07,159901,深证100ETF,-0.66,-0.01013589373887368,0.0,0.6571428571428571,0.7142857142857143,0.2,0.0,0.4514285714285714,11.0,19.0
2025-01-07,159915,创业板ETF,-1.11,-0.01013589373887368,0.0,0.2,0.5428571428571428,0.2,0.0,0.22571428571428573,26.5,29.0
2025-01-07,159928,消费ETF,-0.26,-0.01013589373887368,0.0,0.8,0.3142857142857143,0.2,0.0,0.40857142857142864,17.0,11.0
2025-01-07,510050,上证50ETF,0.23,-0.01013589373887368,0.0,0.7714285714285715,0.6571428571428571,0.2,0.0,0.4828571428571429,10.0,4.0
2025-01-07,510300,沪深300ETF,-0.16,0.0011099434023641973,0.0,0.7428571428571429,0.6857142857142857,0.2,0.26262878822358693,0.531097186216146,6.0,9.0
2025-01-07,510500,中证500ETF,-0.42,-0.01013589373887368,0.0,0.3142857142857143,0.5714285714285714,0.2,0.0,0.2785714285714286,24.0,13.5
2025-01-07,512010,医药ETF,-0.87,-0.01013589373887368,0.0,0.6,0.34285714285714286,0.2,0.0,0.33571428571428574,20.0,23.0
2025-01-07,512100,中证1000ETF,-0.48,-0.01013589373887368,0.0,0.2571428571428571,0.4,0.2,0.0,0.21285714285714286,28.0,15.0
2025-01-07,512170,医疗ETF,-1.28,-0.01013589373887368,0.0,0.6285714285714286,0.42857142857142855,0.2,0.0,0.3685714285714286,19.0,32.0
2025-01-07,512200,房地产ETF,-0.5,-0.01013589373887368,0.0,0.4857142857142857,0.08571428571428572,0.2,0.0,0.22571428571428573,26.5,16.0
2025-01-07,512400,有色金属ETF,-1.62,-0.01013589373887368,0.0,1.0,1.0,0.0,0.0,0.65,1.0,35.0
2025-01-07,512480,半导体ETF,0.0,0.0011099434023641973,0.0,0.2857142857142857,0.9142857142857143,0.1,0.26262878822358693,0.40038290050186026,18.0,5.5
2025-01-07,512580,环保ETF,-0.32,-0.01013589373887368,0.0,0.5714285714285714,0.37142857142857144,0.2,0.0,0.3314285714285714,21.0,12.0
2025-01-07,512660,军工ETF,-0.72,0.0011099434023641973,0.0,0.14285714285714285,0.2,0.2,0.26262878822358693,0.16966861478757456,31.0,21.0
2025-01-07,512670,国防ETF,-1.23,0.0011099434023641973,0.0,0.22857142857142856,0.22857142857142856,0.2,0.26262878822358693,0.21109718621614598,29.0,30.0
2025-01-07,512690,白酒ETF,-0.69,-0.01013589373887368,0.0,0.5142857142857142,0.05714285714285714,0.2,0.0,0.23,25.0,20.0
2025-01-07,512720,计算机ETF,-1.03,-0.01013589373887368,0.0,0.02857142857142857,0.11428571428571428,0.2,0.0,0.05,35.0,26.0
2025-01-07,512760,芯片ETF,0.0,0.0011099434023641973,0.0,0.34285714285714286,0.9428571428571428,0.1,0.26262878822358693,0.4303829005018603,12.0,5.5
2025-01-07,512800,银行ETF,0.82,-0.01013589373887368,0.0,0.9714285714285714,0.8571428571428571,0.0,0.0,0.6028571428571429,4.0,1.0
2025-01-07,512880,证券ETF,-1.1,-0.01013589373887368,0.0,0.05714285714285714,0.4857142857142857,0.2,0.0,0.1542857142857143,32.0,28.0
2025-01-07,512980,传媒ETF,0.27,0.030426129999365618,0.0,0.17142857142857143,0.14285714285714285,0.2,0.9472620853815389,0.3037381313620221,23.0,3.0
2025-01-07,515000,科技ETF,-0.79,0.0011099434023641973,0.0,0.4,0.8285714285714286,0.2,0.26262878822358693,0.4296686147875746,13.0,22.0
2025-01-07,515030,新能源车ETF,-0.96,-0.01013589373887368,0.0,0.5428571428571428,0.7428571428571429,0.2,0.0,0.41285714285714287,14.0,25.0
2025-01-07,515050,5GETF,-0.91,0.0011099434023641973,0.0,0.37142857142857144,0.8,0.2,0.26262878822358693,0.411097186216146,15.0,24.0
2025-01-07,515220,煤炭ETF,-1.24,-0.01013589373887368,0.0,0.8571428571428571,0.6,0.2,0.0,0.5028571428571429,8.0,31.0
2025-01-07,515790,光伏ETF,-0.14,-0.01013589373887368,0.0,0.45714285714285713,0.5142857142857142,0.2,0.0,0.3214285714285714,22.0,8.0
2025-01-07,516150,稀土ETF,-1.57,-0.01013589373887368,0.0,0.8857142857142857,0.9714285714285714,0.2,0.0,0.6071428571428572,3.0,34.0
2025-01-07,516510,云计算ETF,-1.07,-0.01013589373887368,0.0,0.08571428571428572,0.2857142857142857,0.2,0.0,0.11571428571428571,34.0,27.0
2025-01-07,588000,科创50ETF,-0.1,-0.01013589373887368,0.0,0.6857142857142857,0.8857142857142857,0.2,0.0,0.5057142857142857,7.0,7.0
2025-01-08,159607,储能ETF,0.35,-0.01013589373887368,0.0,0.8571428571428571,0.02857142857142857,0.2,0.7619518458038768,0.5123903691607754,17.0,12.0
2025-01-08,159611,电力ETF,-1.47,-0.01013589373887368,0.0,0.6857142857142857,0.4,0.2,0.7619518458038768,0.5366760834464896,13.0,35.0
2025-01-08,159740,人工智能ETF,0.52,-0.01013589373887368,0.0,0.9142857142857143,0.17142857142857143,0.2,0.7619518458038768,0.5709617977322039,12.0,10.5
2025-01-08,159766,旅游ETF,-0.45,-0.01013589373887368,0.0,0.22857142857142856,0.2,0.2,0.7619518458038768,0.3038189405893468,31.0,30.0
2025-01-08,159825,农业ETF,-0.31,-0.01013589373887368,0.0,0.5428571428571428,0.3142857142857143,0.2,0.7619518458038768,0.4581046548750611,20.5,26.0
2025-01-08,159869,游戏ETF,0.32,-0.01013589373887368,0.0,0.2571428571428571,0.7714285714285715,0.2,0.7619518458038768,0.4581046548750611,20.5,13.0
2025-01-08,159901,深证100ETF,0.31,-0.01013589373887368,0.0,0.6,0.45714285714285713,0.2,0.7619518458038768,0.5166760834464896,16.0,14.5
2025-01-08,159915,创业板ETF,0.15,-0.01013589373887368,0.0,0.2,0.34285714285714286,0.2,0.7619518458038768,0.32810465487506113,25.0,19.0
2025-01-08,159928,消费ETF,-0.38,-0.01013589373887368,0.0,0.5714285714285714,0.22857142857142856,0.2,0.7619518458038768,0.44810465487506107,22.0,29.0
2025-01-08,510050,上证50ETF,-0.51,-0.01013589373887368,0.0,0.7714285714285715,0.6,0.2,0.7619518458038768,0.620961797732204,8.5,31.0
2025-01-08,510300,沪深300ETF,-0.21,-0.01013589373887368,0.0,0.7428571428571429,0.5142857142857142,0.2,0.7619518458038768,0.588104654875061,11.0,25.0
2025-01-08,510500,中证500ETF,-0.07,-0.01013589373887368,0.0,0.5142857142857142,0.6571428571428571,0.2,0.7619518458038768,0.5323903691607754,14.0,22.0
2025-01-08,512010,医药ETF,0.0,-0.01013589373887368,0.0,0.2857142857142857,0.11428571428571428,0.2,0.7619518458038768,0.3052475120179182,30.0,21.0
2025-01-08,512100,中证1000ETF,0.22,-0.01013589373887368,0.0,0.37142857142857144,0.6285714285714286,0.2,0.7619518458038768,0.4681046548750611,19.0,18.0
2025-01-08,512170,医疗ETF,-0.32,-0.01013589373887368,0.0,0.3142857142857143,0.14285714285714285,0.2,0.7619518458038768,0.3238189405893468,27.0,27.0
2025-01-08,512200,房地产ETF,0.14,-0.01013589373887368,0.0,0.4,0.37142857142857144,0.2,0.7619518458038768,0.41524751201791826,23.0,20.0
2025-01-08,512400,有色金属ETF,0.72,-0.01013589373887368,0.0,1.0,0.8,0.1,0.7619518458038768,0.7573903691607754,3.0,7.0
2025-01-08,512480,半导体ETF,0.31,-0.01013589373887368,0.0,0.8285714285714286,1.0,0.1,0.7619518458038768,0.7388189405893467,5.0,14.5
2025-01-08,512580,环保ETF,-0.11,-0.01013589373887368,0.0,0.42857142857142855,0.2571428571428571,0.2,0.7619518458038768,0.3981046548750611,24.0,23.0
2025-01-08,512660,军工ETF,1.45,-0.01013589373887368,0.0,0.14285714285714285,0.42857142857142855,0.2,0.7619518458038768,0.3266760834464897,26.0,2.0
2025-01-08,512670,国防ETF,2.49,-0.01013589373887368,0.0,0.11428571428571428,0.2857142857142857,0.2,0.7619518458038768,0.27953322630363253,32.0,1.0
2025-01-08,512690,白酒ETF,0.52,-0.01013589373887368,0.0,0.17142857142857143,0.05714285714285714,0.2,0.7619518458038768,0.24524751201791822,33.0,10.5
2025-01-08,512720,计算机ETF,1.15,-0.04613191478055055,0.0,0.02857142857142857,0.5428571428571428,0.2,0.0,0.15714285714285714,35.0,5.0
2025-01-08,512760,芯片ETF,0.28,-0.01013589373887368,0.0,0.8,0.9714285714285714,0.1,0.7619518458038768,0.7202475120179183,6.0,16.0
2025-01-08,512800,银行ETF,-0.68,0.0011099434023641973,0.0,0.9714285714285714,0.9142857142857143,0.0,1.0,0.8171428571428572,1.0,33.0
2025-01-08,512880,证券ETF,-0.37,-0.01013589373887368,0.0,0.05714285714285714,0.4857142857142857,0.2,0.7619518458038768,0.30667608344648967,29.0,28.0
2025-01-08,512980,传媒ETF,0.27,-0.01013589373887368,0.0,0.45714285714285713,0.7428571428571429,0.2,0.7619518458038768,0.5309617977322039,15.0,17.0
2025-01-08,515000,科技ETF,0.64,-0.01013589373887368,0.0,0.6285714285714286,0.8285714285714286,0.2,0.7619518458038768,0.620961797732204,8.5,8.0
2025-01-08,515030,新能源车ETF,1.23,-0.01013589373887368,0.0,0.4857142857142857,0.5714285714285714,0.2,0.7619518458038768,0.4995332263036325,18.0,3.0
2025-01-08,515050,5GETF,1.19,-0.01013589373887368,0.0,0.6571428571428571,0.8571428571428571,0.2,0.7619518458038768,0.6395332263036324,7.0,4.0
2025-01-08,515220,煤炭ETF,-1.06,-0.01013589373887368,0.0,0.34285714285714286,0.08571428571428572,0.2,0.7619518458038768,0.32096179773220396,28.0,34.0
2025-01-08,515790,光伏ETF,-0.55,-0.01013589373887368,0.0,0.7142857142857143,0.6857142857142857,0.2,0.7619518458038768,0.6195332263036326,10.0,32.0
2025-01-08,516150,稀土ETF,0.9,-0.01013589373887368,0.0,0.9428571428571428,0.8857142857142857,0.2,0.7619518458038768,0.7609617977322038,2.0,6.0
2025-01-08,516510,云计算ETF,0.59,-0.04613191478055055,0.0,0.08571428571428572,0.7142857142857143,0.2,0.0,0.22285714285714286,34.0,9.0
2025-01-08,588000,科创50ETF,-0.2,-0.01013589373887368,0.0,0.8857142857142857,0.9428571428571428,0.1,0.7619518458038768,0.7473903691607754,4.0,24.0
2025-01-09,159607,储能ETF,-1.74,0.0011099434023641973,0.0,0.5428571428571428,0.05714285714285714,0.2,1.0,0.44142857142857145,23.0,21.0
2025-01-09,159611,电力ETF,-1.49,0.0011099434023641973,0.0,0.2857142857142857,0.14285714285714285,0.2,1.0,0.36,26.0,16.0
2025-01-09,159740,人工智能ETF,-1.37,0.0011099434023641973,0.0,0.7428571428571429,0.17142857142857143,0.2,1.0,0.55,15.0,14.0
2025-01-09,159766,旅游ETF,-2.42,-0.01013589373887368,0.0,0.02857142857142857,0.2571428571428571,0.2,0.0,0.08571428571428572,34.0,29.0
2025-01-09,159825,农业ETF,-1.74,-0.01013589373887368,0.0,0.37142857142857144,0.2,0.2,0.0,0.20857142857142857,29.0,21.0
2025-01-09,159869,游戏ETF,-2.33,0.0011099434023641973,0.0,0.2571428571428571,0.7142857142857143,0.2,1.0,0.49142857142857144,20.0,28.0
2025-01-09,159901,深证100ETF,-1.63,0.0011099434023641973,0.0,0.7142857142857143,0.45714285714285713,0.2,1.0,0.6100000000000001,9.0,18.0
2025-01-09,159915,创业板ETF,-1.67,0.0011099434023641973,0.0,0.45714285714285713,0.37142857142857144,0.2,1.0,0.4857142857142857,22.0,19.0
2025-01-09,159928,消费ETF,-1.29,-0.01013589373887368,0.0,0.34285714285714286,0.2857142857142857,0.2,0.0,0.21857142857142858,28.0,12.0
2025-01-09,510050,上证50ETF,-0.9,-0.01013589373887368,0.0,0.6857142857142857,0.4,0.2,0.0,0.38428571428571434,25.0,7.0
2025-01-09,510300,沪深300ETF,-1.14,0.0011099434023641973,0.0,0.6571428571428571,0.42857142857142855,0.2,1.0,0.5800000000000001,11.0,10.0
2025-01-09,510500,中证500ETF,-1.5,0.0011099434023641973,0.0,0.5714285714285714,0.5428571428571428,0.2,1.0,0.5742857142857143,13.0,17.0
2025-01-09,512010,医药ETF,-1.47,-0.01013589373887368,0.0,0.2,0.08571428571428572,0.2,0.0,0.11142857142857146,33.0,15.0
2025-01-09,512100,中证1000ETF,-2.16,0.0011099434023641973,0.0,0.4857142857142857,0.6857142857142857,0.2,1.0,0.5757142857142857,12.0,27.0
2025-01-09,512170,医疗ETF,-1.3,-0.01013589373887368,0.0,0.08571428571428572,0.11428571428571428,0.2,0.0,0.07285714285714287,35.0,13.0
2025-01-09,512200,房地产ETF,-2.66,-0.01013589373887368,0.0,0.11428571428571428,0.4857142857142857,0.2,0.0,0.17714285714285716,30.0,30.0
2025-01-09,512400,有色金属ETF,-0.41,-0.01013589373887368,0.0,1.0,0.6285714285714286,0.0,0.0,0.5571428571428572,14.0,2.0
2025-01-09,512480,半导体ETF,-0.51,0.0011099434023641973,0.0,0.9428571428571428,1.0,0.1,1.0,0.8321428571428572,2.0,4.0
2025-01-09,512580,环保ETF,-2.03,0.0011099434023641973,0.0,0.4,0.22857142857142856,0.2,1.0,0.42714285714285716,24.0,26.0
2025-01-09,512660,军工ETF,-1.23,0.0011099434023641973,0.0,0.6,0.8571428571428571,0.2,1.0,0.6642857142857144,8.0,11.0
2025-01-09,512670,国防ETF,-1.06,-0.01013589373887368,0.0,0.6285714285714286,0.9142857142857143,0.2,0.0,0.49,21.0,9.0
2025-01-09,512690,白酒ETF,-1.9,-0.01013589373887368,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.16142857142857142,31.0,24.0
2025-01-09,512720,计算机ETF,-2.69,0.0011099434023641973,0.0,0.22857142857142856,0.7714285714285715,0.2,1.0,0.49428571428571433,19.0,31.0
2025-01-09,512760,芯片ETF,-0.46,0.0011099434023641973,0.0,0.9714285714285714,0.9714285714285714,0.1,1.0,0.8364285714285714,1.0,3.0
2025-01-09,512800,银行ETF,-0.68,-0.01013589373887368,0.0,0.8857142857142857,0.5714285714285714,0.0,0.0,0.49714285714285716,18.0,5.0
2025-01-09,512880,证券ETF,-1.77,-0.01013589373887368,0.0,0.17142857142857143,0.3142857142857143,0.2,0.0,0.15714285714285714,32.0,23.0
2025-01-09,512980,传媒ETF,-2.85,0.0011099434023641973,0.0,0.42857142857142855,0.8,0.2,1.0,0.5814285714285714,10.0,32.0
2025-01-09,515000,科技ETF,-1.74,0.0011099434023641973,0.0,0.8,0.8285714285714286,0.2,1.0,0.7371428571428573,5.0,21.0
2025-01-09,515030,新能源车ETF,-0.87,0.0011099434023641973,0.0,0.7714285714285715,0.6,0.2,1.0,0.6685714285714286,7.0,6.0
2025-01-09,515050,5GETF,-2.89,0.0011099434023641973,0.0,0.8285714285714286,0.9428571428571428,0.1,1.0,0.7721428571428571,4.0,33.0
2025-01-09,515220,煤炭ETF,-1.95,-0.0012279035551522705,0.0,0.14285714285714285,0.02857142857142857,0.2,0.79211445727382,0.2327086057404783,27.0,25.0
2025-01-09,515790,光伏ETF,-3.46,0.0011099434023641973,0.0,0.5142857142857142,0.34285714285714286,0.2,1.0,0.5014285714285714,17.0,35.0
2025-01-09,516150,稀土ETF,-0.39,0.0011099434023641973,0.0,0.9142857142857143,0.6571428571428571,0.1,1.0,0.735,6.0,1.0
2025-01-09,516510,云计算ETF,-3.03,0.0011099434023641973,0.0,0.3142857142857143,0.7428571428571429,0.2,1.0,0.5214285714285715,16.0,34.0
2025-01-09,588000,科创50ETF,-0.99,0.0011099434023641973,0.0,0.8571428571428571,0.8857142857142857,0.2,1.0,0.7742857142857142,3.0,8.0
2025-01-10,159607,储能ETF,-1.41,0.030426129999365618,0.0,0.08571428571428572,0.6571428571428571,0.2,0.5150334660598233,0.3115781217833932,24.0,35.0
2025-01-10,159611,电力ETF,-0.76,0.030426129999365618,0.0,0.22857142857142856,0.37142857142857144,0.2,0.5150334660598233,0.29729240749767893,26.0,32.0
2025-01-10,159740,人工智能ETF,-1.04,0.0011099434023641973,0.0,0.37142857142857144,0.7142857142857143,0.2,0.14279323238341596,0.3657015036195404,18.0,33.0
2025-01-10,159766,旅游ETF,0.16,0.030426129999365618,0.0,0.05714285714285714,0.11428571428571428,0.2,0.5150334660598233,0.1644352646405361,33.0,17.0
2025-01-10,159825,农业ETF,0.32,0.0011099434023641973,0.0,0.34285714285714286,0.14285714285714285,0.2,0.14279323238341596,0.21141578933382607,31.0,8.5
2025-01-10,159869,游戏ETF,0.32,0.06862019962444157,0.0,0.6857142857142857,0.4,0.2,1.0,0.5842857142857143,5.5,8.5
2025-01-10,159901,深证100ETF,-0.39,0.0011099434023641973,0.0,0.5428571428571428,0.5714285714285714,0.2,0.14279323238341596,0.3985586464766832,15.0,26.0
2025-01-10,159915,创业板ETF,0.21,0.030426129999365618,0.0,0.42857142857142855,0.2857142857142857,0.2,0.5150334660598233,0.35586383606910754,20.0,15.0
2025-01-10,159928,消费ETF,0.26,0.030426129999365618,0.0,0.2857142857142857,0.6,0.2,0.5150334660598233,0.37729240749767895,17.0,13.0
2025-01-10,510050,上证50ETF,-0.32,0.0011099434023641973,0.0,0.6571428571428571,0.8,0.2,0.14279323238341596,0.501415789333826,11.0,25.0
2025-01-10,510300,沪深300ETF,-0.4,0.0011099434023641973,0.0,0.6,0.6857142857142857,0.2,0.14279323238341596,0.44998721790525464,13.0,27.0
2025-01-10,510500,中证500ETF,0.17,0.0011099434023641973,0.0,0.6285714285714286,0.5428571428571428,0.2,0.14279323238341596,0.42570150361954034,14.0,16.0
2025-01-10,512010,医药ETF,0.6,0.030426129999365618,0.0,0.17142857142857143,0.45714285714285713,0.2,0.5150334660598233,0.2958638360691075,27.0,6.0
2025-01-10,512100,中证1000ETF,0.23,0.0011099434023641973,0.0,0.4857142857142857,0.42857142857142855,0.2,0.14279323238341596,0.33998721790525466,22.0,14.0
2025-01-10,512170,医疗ETF,0.33,-0.0012279035551522705,0.0,0.14285714285714285,0.22857142857142856,0.2,0.11310858377176398,0.1469074310400671,34.0,7.0
2025-01-10,512200,房地产ETF,0.89,0.030426129999365618,0.0,0.3142857142857143,0.2,0.2,0.5150334660598233,0.28872097892625037,28.0,2.0
2025-01-10,512400,有色金属ETF,2.37,0.0011099434023641973,0.0,0.9142857142857143,0.7428571428571429,0.0,0.14279323238341596,0.5799872179052545,7.0,1.0
2025-01-10,512480,半导体ETF,-0.41,0.06862019962444157,0.0,1.0,0.9428571428571428,0.0,1.0,0.8357142857142856,1.0,28.0
2025-01-10,512580,环保ETF,-0.11,0.030426129999365618,0.0,0.2571428571428571,0.34285714285714286,0.2,0.5150334660598233,0.3015781217833932,25.0,21.0
2025-01-10,512660,军工ETF,-0.31,0.0011099434023641973,0.0,0.7428571428571429,0.9142857142857143,0.2,0.14279323238341596,0.5642729321909689,10.0,24.0
2025-01-10,512670,国防ETF,0.0,0.06862019962444157,0.0,0.8,1.0,0.1,1.0,0.775,3.0,19.5
2025-01-10,512690,白酒ETF,0.88,0.030426129999365618,0.0,0.11428571428571428,0.5142857142857142,0.2,0.5150334660598233,0.2872924074976789,29.0,3.0
2025-01-10,512720,计算机ETF,0.11,0.0011099434023641973,0.0,0.5714285714285714,0.3142857142857143,0.2,0.14279323238341596,0.3457015036195404,21.0,18.0
2025-01-10,512760,芯片ETF,-0.46,0.06862019962444157,0.0,0.9714285714285714,0.9714285714285714,0.0,1.0,0.8314285714285714,2.0,29.0
2025-01-10,512800,银行ETF,-1.37,-0.01013589373887368,0.0,0.8571428571428571,0.8857142857142857,0.0,0.0,0.5642857142857143,9.0,34.0
2025-01-10,512880,证券ETF,0.28,0.0011099434023641973,0.0,0.4,0.17142857142857143,0.2,0.14279323238341596,0.2414157893338261,30.0,12.0
2025-01-10,512980,传媒ETF,-0.28,0.0011099434023641973,0.0,0.5142857142857142,0.4857142857142857,0.2,0.14279323238341596,0.36570150361954035,19.0,22.0
2025-01-10,515000,科技ETF,-0.48,0.0011099434023641973,0.0,0.7714285714285715,0.6285714285714286,0.1,0.14279323238341596,0.49927293219096897,12.0,30.0
2025-01-10,515030,新能源车ETF,0.79,0.0011099434023641973,0.0,0.8285714285714286,0.8571428571428571,0.1,0.14279323238341596,0.5792729321909689,8.0,4.5
2025-01-10,515050,5GETF,-0.65,0.0011099434023641973,0.0,0.7142857142857143,0.2571428571428571,0.1,0.14279323238341596,0.38355864647668325,16.0,31.0
2025-01-10,515220,煤炭ETF,-0.3,0.0011099434023641973,0.0,0.02857142857142857,0.02857142857142857,0.2,0.14279323238341596,0.05713007504811177,35.0,23.0
2025-01-10,515790,光伏ETF,0.29,0.030426129999365618,0.0,0.2,0.05714285714285714,0.2,0.5150334660598233,0.20729240749767897,32.0,11.0
2025-01-10,516150,稀土ETF,0.79,-0.01013589373887368,0.0,0.9428571428571428,0.8285714285714286,0.0,0.0,0.5842857142857143,5.5,4.5
2025-01-10,516510,云计算ETF,0.3,0.03268438204773896,0.0,0.45714285714285713,0.08571428571428572,0.2,0.5437074638666423,0.32302720705904275,23.0,10.0
2025-01-10,588000,科创50ETF,0.0,0.06862019962444157,0.0,0.8857142857142857,0.7714285714285715,0.1,1.0,0.7521428571428571,4.0,19.5
